timestamp,screen_x,screen_y,direction,h_ratio,v_ratio
1779067475.3522,892,388,Center,0.4651,0.3593
1779067475.3653,882,363,Center,0.4595,0.3362
1779067475.3973,874,348,Center,0.4556,0.3231
1779067475.4309,873,340,Center,0.4547,0.3149
1779067475.4639,881,330,Center,0.4591,0.3061
1779067475.4934,882,323,Center,0.4596,0.2999
1779067475.5267,887,304,Center,0.4621,0.2822
1779067475.5563,912,308,Center,0.4753,0.2855
1779067475.5895,938,309,Center,0.4886,0.2864
1779067475.6222,952,303,Center,0.4963,0.2814
1779067475.6721,980,306,Center,0.5106,0.2841
1779067475.7022,987,336,Center,0.5142,0.3112
1779067475.7339,988,341,Center,0.515,0.3159
1779067475.7659,986,346,Center,0.514,0.321
1779067475.799,984,365,Center,0.5127,0.3384
1779067475.8286,982,355,Center,0.512,0.3287
1779067475.8614,1006,346,Center,0.5241,0.3204
1779067475.8968,1018,349,Center,0.5306,0.3238
1779067475.9312,1030,351,Center,0.5369,0.3254
1779067475.9588,1036,342,Center,0.54,0.3169
1779067475.9934,1027,355,Center,0.5352,0.3296
1779067476.0222,1015,347,Center,0.5287,0.3219
1779067476.0643,985,335,Center,0.5135,0.3105
1779067476.0954,968,323,Center,0.5046,0.2994
1779067476.1233,951,303,Center,0.4957,0.2814
1779067476.1552,942,277,Center,0.4909,0.2569
1779067476.213,940,274,Center,0.4898,0.254
1779067476.2454,938,274,Center,0.489,0.2541
1779067476.2921,942,268,Center,0.4908,0.2486
1779067476.3271,953,293,Center,0.4967,0.2717
1779067476.3453,965,304,Center,0.5031,0.2817
1779067476.3612,980,315,Center,0.5106,0.2918
1779067476.388,1012,299,Center,0.5276,0.2769
1779067476.4213,1055,299,Center,0.5499,0.2772
1779067476.4532,1065,237,Center,0.5549,0.2203
1779067476.4868,913,228,Center,0.4757,0.2116
1779067476.5224,813,160,Center,0.4238,0.1484
1779067476.5527,765,142,Left,0.3985,0.132
1779067476.6143,729,135,Left,0.38,0.1254
1779067476.6466,696,163,Left,0.3629,0.1513
1779067476.6765,814,183,Center,0.424,0.1697
1779067476.7089,845,246,Center,0.4406,0.2283
1779067476.7409,858,242,Center,0.4469,0.2247
1779067476.7747,798,260,Center,0.4159,0.2415
1779067476.8064,788,287,Center,0.4105,0.266
1779067476.8367,787,296,Center,0.41,0.2741
1779067476.8721,812,299,Center,0.423,0.2772
1779067476.9013,788,340,Center,0.4106,0.3157
1779067476.9495,797,365,Center,0.4152,0.3388
1779067476.9838,805,363,Center,0.4196,0.3362
1779067477.0139,814,361,Center,0.4242,0.335
1779067477.0453,812,377,Center,0.4231,0.3493
1779067477.0773,825,357,Center,0.4301,0.3308
1779067477.1123,852,335,Center,0.444,0.3107
1779067477.1423,853,324,Center,0.4443,0.3008
1779067477.1745,870,308,Center,0.4531,0.2859
1779067477.209,881,282,Center,0.459,0.262
1779067477.2381,874,299,Center,0.4553,0.2771
1779067477.2704,857,301,Center,0.4468,0.279
1779067477.3024,859,293,Center,0.4476,0.2719
1779067477.3359,828,298,Center,0.4313,0.2765
1779067477.3663,800,281,Center,0.4169,0.2602
1779067477.3973,798,277,Center,0.416,0.2566
1779067477.43,779,236,Center,0.4061,0.2193
1779067477.4611,765,223,Left,0.3987,0.2074
