timestamp,screen_x,screen_y,direction,h_ratio,v_ratio
1778666411.9811,940,373,Center,0.4901,0.3457
1778666412.1871,968,393,Center,0.5045,0.3643
1778666412.2332,996,434,Center,0.5191,0.4019
1778666412.396,1026,451,Center,0.5346,0.4184
1778666412.436,1029,399,Center,0.5363,0.3696
1778666412.6007,1027,368,Center,0.535,0.3413
1778666412.6368,969,374,Center,0.5052,0.3465
1778666412.8196,896,369,Center,0.4667,0.3425
1778666412.8813,834,376,Center,0.4345,0.3483
1778666413.0602,789,450,Center,0.4113,0.4175
1778666413.2654,817,500,Center,0.4256,0.4633
1778666413.3025,856,517,Center,0.4463,0.4794
1778666413.4656,900,519,Center,0.4688,0.4813
1778666413.6518,900,517,Center,0.4689,0.479
1778666413.7213,905,518,Center,0.4715,0.4799
1778666413.8796,874,519,Center,0.4557,0.4807
1778666413.9253,857,522,Center,0.4465,0.4837
1778666414.0705,841,513,Center,0.4385,0.4759
1778666414.1089,852,488,Center,0.4441,0.4526
1778666414.2623,856,466,Center,0.4463,0.4321
1778666414.3014,838,449,Center,0.4369,0.4162
1778666414.4598,831,413,Center,0.433,0.3825
1778666414.4959,826,392,Center,0.4306,0.3631
1778666414.631,816,380,Center,0.4252,0.3519
1778666414.6798,808,363,Center,0.4208,0.3362
1778666414.8197,809,361,Center,0.4217,0.3352
1778666414.8644,797,389,Center,0.4155,0.3606
1778666415.0027,783,388,Center,0.4081,0.3602
1778666415.0433,768,411,Center,0.4003,0.3811
1778666415.1947,750,428,Left,0.391,0.3972
1778666415.2323,743,448,Left,0.3874,0.4154
1778666415.3923,759,446,Left,0.3954,0.4135
1778666415.4294,768,455,Center,0.4001,0.4214
1778666415.6064,764,443,Left,0.3983,0.4109
1778666415.6639,781,453,Center,0.4069,0.4195
1778666415.8209,782,457,Center,0.4074,0.4233
1778666415.876,782,457,Center,0.4075,0.424
1778666416.0241,787,477,Center,0.4099,0.4421
1778666416.0566,808,471,Center,0.4212,0.4365
1778666416.1962,802,474,Center,0.4177,0.4392
1778666416.2342,795,457,Center,0.4143,0.4239
1778666416.3908,790,447,Center,0.4117,0.4145
1778666416.4225,786,437,Center,0.4098,0.4054
1778666416.5606,775,461,Center,0.4042,0.4273
1778666416.6016,787,433,Center,0.4103,0.401
1778666416.7436,800,419,Center,0.4169,0.3888
1778666416.7837,802,425,Center,0.4182,0.3943
1778666416.9321,795,407,Center,0.4143,0.3774
1778666416.9726,808,383,Center,0.4213,0.3551
1778666417.1554,804,404,Center,0.4192,0.3749
1778666417.2167,794,400,Center,0.4136,0.371
1778666417.3555,801,386,Center,0.4173,0.3576
1778666417.3926,823,401,Center,0.4288,0.3722
1778666417.5399,812,434,Center,0.4232,0.4021
1778666418.827,859,435,Center,0.4476,0.4035
1778666418.9637,894,449,Center,0.4658,0.4161
1778666419.0018,917,460,Center,0.478,0.426
1778666419.134,937,452,Center,0.4885,0.419
1778666419.1742,962,428,Center,0.5014,0.3971
1778666419.3115,924,419,Center,0.4813,0.3881
1778666419.3575,899,416,Center,0.4685,0.3855
1778666419.5054,873,400,Center,0.455,0.3708
1778666419.5465,857,404,Center,0.4467,0.3749
1778666419.7003,845,405,Center,0.4401,0.3752
1778666419.7579,849,369,Center,0.4424,0.3426
1778666419.9235,870,344,Center,0.4534,0.3192
1778666419.9908,881,355,Center,0.4589,0.3294
1778666420.1307,876,363,Center,0.4564,0.3367
1778666420.1684,873,350,Center,0.455,0.3246
1778666420.3068,874,366,Center,0.4556,0.3393
1778666420.3453,859,394,Center,0.4476,0.3656
1778666420.4828,872,389,Center,0.4545,0.3608
1778666420.5198,868,370,Center,0.4524,0.3433
1778666420.6545,874,335,Center,0.4553,0.3109
1778666420.688,839,288,Center,0.4374,0.2671
1778666420.8381,825,228,Center,0.43,0.2113
1778666420.8666,811,184,Center,0.4225,0.1706
1778666421.0313,825,166,Center,0.4299,0.1543
1778666421.0738,821,183,Center,0.4279,0.17
1778666421.2295,845,239,Center,0.4404,0.2221
1778666421.2686,852,299,Center,0.444,0.2775
1778666421.4001,845,340,Center,0.4403,0.3156
1778666421.4322,818,364,Center,0.4264,0.3371
1778666421.571,814,391,Center,0.4241,0.3622
1778666421.6156,819,401,Center,0.4267,0.3714
1778666421.7524,818,412,Center,0.4262,0.3823
1778666421.8041,824,401,Center,0.4292,0.372
1778666421.9577,851,393,Center,0.4433,0.3641
1778666421.9937,860,395,Center,0.4481,0.3663
1778666422.1428,856,358,Center,0.446,0.3318
1778666422.1844,863,322,Center,0.4496,0.2988
1778666422.3327,856,327,Center,0.4459,0.3033
1778666422.3709,832,309,Center,0.4335,0.2864
1778666422.5217,814,287,Center,0.424,0.2663
1778666422.5719,795,294,Center,0.4142,0.2729
1778666422.744,784,310,Center,0.4085,0.2879
