timestamp,screen_x,screen_y,direction,h_ratio,v_ratio
1778960643.0162,1042,331,Center,0.5429,0.3074
1778960643.0659,1037,320,Center,0.5403,0.297
1778960643.1154,1049,309,Center,0.5467,0.2862
1778960643.1565,1055,330,Center,0.5497,0.3058
1778960643.1966,1058,341,Center,0.5512,0.3158
1778960643.2503,1053,351,Center,0.5487,0.3257
1778960643.2948,1050,366,Center,0.5474,0.3398
1778960643.3604,1041,387,Center,0.5423,0.359
1778960643.4152,1036,386,Center,0.5397,0.3575
1778960643.4658,1038,358,Center,0.5409,0.3323
1778960643.5127,1053,355,Center,0.5485,0.3296
1778960643.563,1068,334,Center,0.5564,0.3094
1778960643.6024,1083,325,Center,0.5641,0.3011
1778960643.6563,1096,324,Center,0.571,0.3007
1778960644.6178,1092,355,Center,0.5689,0.3296
1778960644.7203,1081,352,Center,0.5635,0.3264
1778960644.7679,1067,367,Center,0.5562,0.3401
1778960644.8175,1042,396,Center,0.5431,0.3675
1778960644.8555,1016,400,Center,0.5293,0.3705
1778960644.9041,1004,415,Center,0.5233,0.385
1778960644.9441,996,440,Center,0.5188,0.4077
1778960644.9828,964,460,Center,0.5023,0.4268
1778960645.0273,964,440,Center,0.5025,0.4082
1778960645.0674,977,435,Center,0.509,0.4029
1778960645.113,983,403,Center,0.5123,0.3737
1778960645.1645,996,401,Center,0.5189,0.3721
1778960645.2053,1001,384,Center,0.5217,0.3557
1778960645.2435,1000,384,Center,0.5212,0.3557
1778960645.4219,990,409,Center,0.5161,0.3787
1778960645.517,982,430,Center,0.5117,0.3987
1778960645.5628,1004,422,Center,0.5232,0.3911
1778960645.6049,1049,418,Center,0.5468,0.3874
1778960645.6465,1077,405,Center,0.5612,0.3758
1778960645.6959,1095,384,Center,0.5704,0.3556
1778960645.7315,1118,399,Center,0.5825,0.3695
1778960645.769,1119,390,Center,0.5833,0.3618
1778960645.812,1128,392,Center,0.5877,0.3638
1778960645.8535,1140,400,Center,0.5942,0.3705
1778960645.8999,1156,393,Right,0.6023,0.3645
1778960645.9521,1139,363,Center,0.5935,0.3367
1778960645.9996,1106,351,Center,0.5762,0.3255
1778960646.044,1082,364,Center,0.564,0.3378
1778960646.1042,1061,353,Center,0.5527,0.327
1778960646.3183,1046,352,Center,0.5448,0.3262
1778960646.3541,1031,337,Center,0.5371,0.312
1778960646.3955,1032,335,Center,0.5376,0.311
1778960646.4426,1031,342,Center,0.537,0.317
1778960646.4836,1004,364,Center,0.5229,0.3379
1778960646.5305,990,355,Center,0.5161,0.3295
1778960646.5691,1028,367,Center,0.5359,0.3399
1778960646.6155,1039,396,Center,0.5412,0.3674
1778960646.6582,1039,377,Center,0.5412,0.3496
1778960646.7068,1056,372,Center,0.5501,0.3454
1778960646.751,1074,404,Center,0.5597,0.3746
1778960646.7956,1064,410,Center,0.5544,0.3802
1778960646.8331,1070,409,Center,0.5577,0.3788
1778960646.8829,1068,402,Center,0.5567,0.3729
1778960646.9264,1048,396,Center,0.5461,0.3669
1778960647.1301,1033,378,Center,0.5381,0.3507
1778960647.1672,1012,391,Center,0.5274,0.3623
1778960647.2161,996,384,Center,0.5191,0.3564
1778960647.2552,998,406,Center,0.5198,0.3762
1778960647.2998,1026,421,Center,0.5348,0.3904
1778960647.3377,1016,434,Center,0.5295,0.4022
1778960647.377,1018,435,Center,0.5303,0.4035
1778960647.4268,1015,437,Center,0.5288,0.405
1778960647.4721,1003,426,Center,0.5226,0.395
1778960647.5118,994,433,Center,0.5177,0.4017
1778960647.5603,1012,436,Center,0.5273,0.4038
1778960647.6238,1024,437,Center,0.5337,0.4053
1778960647.6927,1034,439,Center,0.5387,0.4067
1778960647.7393,1043,445,Center,0.5436,0.4124
1778960647.7856,1053,432,Center,0.5485,0.4005
1778960648.0239,1038,425,Center,0.5411,0.3944
1778960648.0679,1034,419,Center,0.5389,0.3885
1778960648.1165,1029,412,Center,0.5362,0.3821
1778960648.1565,1026,411,Center,0.5345,0.3807
1778960648.2164,1014,413,Center,0.5286,0.3828
1778960648.2665,1012,419,Center,0.5274,0.3881
1778960648.3168,1003,426,Center,0.5228,0.395
1778960648.3656,997,435,Center,0.5193,0.4034
1778960648.4147,993,448,Center,0.5175,0.4157
1778960648.4712,995,460,Center,0.5185,0.4262
1778960648.5177,999,467,Center,0.5208,0.4326
1778960648.5663,973,475,Center,0.5068,0.4401
1778960648.6234,950,485,Center,0.4949,0.4494
1778960648.6794,940,490,Center,0.4898,0.4541
1778960648.7293,916,491,Center,0.4774,0.4553
1778960648.9579,914,479,Center,0.4763,0.444
1778960648.9962,930,452,Center,0.4848,0.4188
1778960649.0432,949,432,Center,0.4945,0.4008
1778960649.0936,946,417,Center,0.4932,0.3863
1778960649.1335,960,408,Center,0.5003,0.3782
1778960649.1818,952,413,Center,0.4963,0.383
1778960649.226,943,433,Center,0.4915,0.401
1778960649.2802,928,442,Center,0.4837,0.4094
1778960649.3308,923,450,Center,0.4808,0.4171
1778960649.3693,916,455,Center,0.4771,0.4219
1778960649.4192,908,462,Center,0.4731,0.4281
1778960649.463,916,468,Center,0.4774,0.4335
1778960649.5104,925,474,Center,0.4819,0.4396
1778960649.5574,932,479,Center,0.4857,0.4444
1778960649.6075,936,484,Center,0.4878,0.4488
1778960649.8297,939,487,Center,0.4891,0.4512
1778960649.8649,935,495,Center,0.4873,0.4591
1778960649.9033,932,504,Center,0.4857,0.4668
1778960649.9471,929,480,Center,0.4842,0.4452
1778960649.9928,936,460,Center,0.4879,0.4264
1778960650.0378,933,442,Center,0.486,0.4096
1778960650.0832,934,417,Center,0.4867,0.3865
1778960650.117,935,390,Center,0.4872,0.3619
1778960650.1596,937,395,Center,0.4882,0.3663
1778960650.1967,929,396,Center,0.4843,0.3671
1778960650.2382,933,395,Center,0.4862,0.3666
1778960650.2834,937,395,Center,0.4882,0.3666
1778960650.3181,940,397,Center,0.4901,0.3681
1778960650.3551,943,399,Center,0.4912,0.3699
1778960650.4147,944,401,Center,0.4921,0.3718
1778960650.6514,946,403,Center,0.4928,0.3734
1778960650.704,981,403,Center,0.5111,0.374
1778960650.741,1022,407,Center,0.5328,0.377
1778960650.7819,1053,413,Center,0.5487,0.3833
1778960650.8281,1068,394,Center,0.5563,0.365
1778960650.8739,1095,346,Center,0.5706,0.321
1778960650.9188,1042,299,Center,0.543,0.2773
1778960650.9573,992,231,Center,0.5168,0.2144
1778960650.9977,959,202,Center,0.5,0.1878
1778960651.0415,944,198,Center,0.4917,0.184
1778960651.0828,948,208,Center,0.4938,0.1926
1778960651.1261,975,214,Center,0.5083,0.1983
1778960651.1709,976,245,Center,0.5086,0.2277
1778960651.2059,972,275,Center,0.5067,0.2552
1778960651.2448,950,311,Center,0.495,0.2881
1778960651.4588,895,364,Center,0.4666,0.3373
1778960651.5012,881,389,Center,0.4594,0.3604
1778960651.5447,868,409,Center,0.4522,0.3795
1778960651.5897,862,419,Center,0.4492,0.3883
1778960651.6309,879,421,Center,0.4578,0.3899
1778960651.6678,894,412,Center,0.4661,0.382
1778960651.7103,895,424,Center,0.4666,0.3934
1778960651.7579,918,410,Center,0.4783,0.3802
1778960651.8012,933,371,Center,0.4862,0.3443
1778960651.8348,931,340,Center,0.4854,0.3157
1778960651.873,949,311,Center,0.4943,0.2889
1778960651.9182,967,296,Center,0.5041,0.2746
1778960651.9721,959,309,Center,0.4999,0.2867
1778960652.0181,951,334,Center,0.4954,0.3096
1778960652.0631,965,351,Center,0.5028,0.3251
1778960652.2757,960,374,Center,0.5005,0.3468
1778960652.3201,929,399,Center,0.4839,0.3696
1778960652.3592,922,418,Center,0.4803,0.3871
1778960652.4011,913,415,Center,0.4758,0.385
1778960652.4538,899,418,Center,0.4686,0.3877
1778960652.4888,887,419,Center,0.4621,0.3882
1778960652.5229,899,415,Center,0.4685,0.3851
1778960652.5688,914,416,Center,0.4764,0.3855
1778960652.6171,930,412,Center,0.4846,0.3823
1778960652.6476,930,406,Center,0.4844,0.3764
1778960652.6911,933,399,Center,0.4862,0.3698
1778960652.7314,925,392,Center,0.4819,0.3633
1778960652.777,916,371,Center,0.4776,0.3442
1778960652.8314,909,363,Center,0.4738,0.3362
1778960652.8673,913,322,Center,0.4756,0.2989
1778960653.0743,909,296,Center,0.4738,0.2744
1778960653.1163,942,279,Center,0.4909,0.2588
1778960653.1538,944,270,Center,0.492,0.2502
1778960653.1995,949,257,Center,0.4943,0.2381
1778960653.2496,956,275,Center,0.4983,0.2555
1778960653.292,957,259,Center,0.4986,0.2401
1778960653.3276,921,273,Center,0.4797,0.2532
1778960653.3671,921,291,Center,0.4802,0.2696
1778960653.4039,923,305,Center,0.4812,0.2828
1778960653.4605,909,318,Center,0.4737,0.2951
1778960653.5024,917,289,Center,0.4778,0.2681
1778960653.5503,928,279,Center,0.4837,0.2587
1778960653.5919,928,269,Center,0.4836,0.2495
1778960653.6356,925,246,Center,0.4821,0.2286
1778960653.6849,899,231,Center,0.4685,0.2139
1778960653.8931,943,238,Center,0.4914,0.2212
1778960653.9308,923,247,Center,0.4811,0.2296
1778960653.9754,941,258,Center,0.4905,0.2395
1778960654.0255,950,278,Center,0.4952,0.2576
1778960654.0657,1018,298,Center,0.5306,0.2766
1778960654.1174,991,362,Center,0.5163,0.3361
1778960654.1539,1033,375,Center,0.5384,0.3475
1778960654.2,1015,386,Center,0.5291,0.3578
1778960654.2465,1027,372,Center,0.5353,0.3453
1778960654.2813,1013,354,Center,0.5276,0.3279
1778960654.3344,1003,331,Center,0.5225,0.3071
1778960654.3829,994,302,Center,0.5178,0.28
1778960654.4262,1009,269,Center,0.5257,0.2497
1778960654.4678,1007,298,Center,0.5248,0.2768
1778960654.5031,1014,324,Center,0.5286,0.3004
1778960654.7043,1002,350,Center,0.5221,0.3249
1778960654.7454,971,382,Center,0.5057,0.3541
1778960654.7902,945,415,Center,0.4926,0.3846
1778960654.8293,916,418,Center,0.4774,0.3877
1778960654.8739,883,425,Center,0.4602,0.3942
1778960654.917,880,432,Center,0.4587,0.4003
1778960654.9568,879,431,Center,0.4583,0.3995
1778960655.0099,871,430,Center,0.4539,0.3982
1778960655.0542,864,427,Center,0.4505,0.3959
1778960655.1003,861,425,Center,0.4486,0.3938
1778960655.1436,856,423,Center,0.4461,0.3922
1778960655.2018,869,422,Center,0.4529,0.3913
1778960655.2356,890,421,Center,0.464,0.3907
1778960655.278,906,421,Center,0.472,0.39
1778960655.3268,905,421,Center,0.4716,0.3905
1778960655.533,907,423,Center,0.4725,0.3917
1778960655.5688,916,413,Center,0.4774,0.3832
1778960655.6088,917,399,Center,0.478,0.3699
1778960655.6528,920,382,Center,0.4796,0.3539
1778960655.6937,953,362,Center,0.4966,0.3353
1778960655.7472,981,339,Center,0.5109,0.3141
1778960655.7841,994,323,Center,0.5178,0.2992
1778960655.8328,1005,341,Center,0.5236,0.316
1778960655.8834,1015,362,Center,0.5287,0.3357
1778960655.9272,1009,383,Center,0.5256,0.3552
1778960655.9716,1006,401,Center,0.5243,0.3713
1778960656.0122,1011,418,Center,0.5269,0.3879
1778960656.0598,1022,406,Center,0.5325,0.3762
1778960656.1059,1036,393,Center,0.5401,0.364
1778960656.1458,1050,377,Center,0.5471,0.3496
1778960656.34,1060,367,Center,0.5523,0.3407
1778960656.3773,1068,358,Center,0.5566,0.3318
1778960656.4235,1055,349,Center,0.5498,0.324
1778960656.468,1039,342,Center,0.5413,0.3173
1778960656.5225,1020,339,Center,0.5317,0.3148
1778960656.566,1020,338,Center,0.5315,0.3133
1778960656.6133,1019,343,Center,0.5309,0.3179
1778960656.6578,1036,351,Center,0.5399,0.3257
1778960656.7047,1053,361,Center,0.5485,0.3345
1778960656.7478,1068,374,Center,0.5566,0.3464
1778960656.786,1065,386,Center,0.5551,0.3578
1778960656.8435,1061,396,Center,0.5531,0.3669
1778960656.8829,1057,403,Center,0.5507,0.3735
1778960656.9309,1033,394,Center,0.5384,0.3654
1778960656.9721,1010,375,Center,0.5261,0.3477
1778960657.1574,988,355,Center,0.5151,0.3294
1778960657.1954,969,334,Center,0.5047,0.31
1778960657.2342,933,316,Center,0.4861,0.293
1778960657.2876,919,312,Center,0.479,0.2896
1778960657.3268,912,313,Center,0.475,0.2904
1778960657.3678,889,297,Center,0.4634,0.2752
1778960657.4236,869,304,Center,0.453,0.2819
1778960657.4653,868,273,Center,0.4523,0.2535
1778960657.5086,850,250,Center,0.4427,0.232
1778960657.5543,828,237,Center,0.4315,0.2204
1778960657.6059,821,249,Center,0.4278,0.2309
1778960657.6466,811,239,Center,0.4229,0.2214
1778960657.6875,766,268,Left,0.3995,0.2488
1778960657.7339,742,323,Left,0.3868,0.2997
1778960657.7839,722,366,Left,0.3764,0.3392
1778960658.0036,705,403,Left,0.3673,0.3736
1778960658.0549,723,427,Left,0.3767,0.3957
1778960658.0974,782,440,Center,0.4073,0.4081
1778960658.1432,843,413,Center,0.4395,0.3827
1778960658.1815,901,373,Center,0.4693,0.346
1778960658.2223,956,351,Center,0.4981,0.3258
1778960658.2653,976,348,Center,0.5086,0.3231
1778960658.3111,965,354,Center,0.5027,0.3284
1778960658.3473,939,365,Center,0.4893,0.3382
1778960658.3854,926,388,Center,0.4826,0.3598
1778960658.4286,898,380,Center,0.4677,0.3526
1778960658.4701,880,383,Center,0.4584,0.3549
1778960658.5104,877,360,Center,0.4568,0.3334
1778960658.5435,873,361,Center,0.4549,0.3348
1778960658.5855,859,361,Center,0.4476,0.3345
1778960658.7639,866,372,Center,0.4511,0.345
1778960658.8133,862,367,Center,0.4491,0.3401
1778960658.8595,862,384,Center,0.4493,0.3563
1778960658.9145,865,380,Center,0.4506,0.3523
1778960658.9491,941,385,Center,0.4904,0.3567
1778960658.9867,964,352,Center,0.5023,0.3261
1778960659.0333,1073,333,Center,0.5591,0.3089
1778960659.071,1179,377,Right,0.6146,0.3498
1778960659.1194,1319,417,Right,0.6872,0.3866
1778960659.1638,1374,452,Right,0.7157,0.4191
1778960659.2032,1478,524,Right,0.7701,0.4859
1778960659.247,1485,579,Right,0.7739,0.5365
1778960659.2926,1491,572,Right,0.7769,0.53
1778960659.328,1480,564,Right,0.7711,0.5226
1778960659.3699,1455,556,Right,0.7581,0.5152
1778960659.5607,1417,526,Right,0.7384,0.4873
1778960659.6049,1399,500,Right,0.729,0.4631
1778960659.6489,1380,470,Right,0.719,0.4357
1778960659.6953,1331,484,Right,0.6933,0.4482
1778960659.736,1304,495,Right,0.6796,0.4587
1778960659.7689,1295,529,Right,0.6748,0.4907
1778960659.8158,1274,557,Right,0.664,0.5164
1778960659.8525,1267,587,Right,0.6599,0.5444
1778960659.8914,1287,576,Right,0.6705,0.5341
1778960659.9425,1276,564,Right,0.6648,0.5231
1778960659.9878,1272,554,Right,0.6629,0.513
1778960660.0308,1269,520,Right,0.6612,0.4822
1778960660.0751,1254,491,Right,0.6533,0.4552
1778960660.1094,1231,470,Right,0.6417,0.4353
1778960660.1598,1224,453,Right,0.6377,0.4203
1778960660.3618,1204,438,Right,0.6276,0.4059
1778960660.4104,1154,433,Right,0.6011,0.4015
1778960660.4608,1113,428,Center,0.5801,0.3963
1778960660.5021,1070,422,Center,0.5573,0.3908
1778960660.5418,1042,404,Center,0.5432,0.3746
1778960660.5835,1030,419,Center,0.5365,0.3887
1778960660.6252,1144,440,Center,0.5959,0.4078
1778960660.667,1281,490,Right,0.6675,0.4544
1778960660.7051,1420,529,Right,0.7399,0.4907
1778960660.7412,1547,574,Right,0.8058,0.5324
1778960660.7812,1658,584,Right,0.8636,0.5413
1778960660.8219,1683,600,Right,0.8768,0.5556
1778960660.8547,1654,579,Right,0.8619,0.5366
1778960660.9008,1586,558,Right,0.8264,0.5175
1778960660.936,1527,541,Right,0.7956,0.5014
1778960661.1612,1446,525,Right,0.7536,0.4861
1778960661.2079,1327,517,Right,0.6912,0.4794
1778960661.2477,1266,501,Right,0.6596,0.4647
1778960661.2884,1241,509,Right,0.6466,0.4719
1778960661.3343,1218,487,Right,0.6344,0.4518
1778960661.3728,1189,497,Right,0.6196,0.4607
1778960661.4166,1214,499,Right,0.6327,0.4622
1778960661.4638,1220,518,Right,0.6358,0.4799
1778960661.5025,1200,490,Right,0.6253,0.4545
1778960661.5466,1211,502,Right,0.6307,0.4652
1778960661.5835,1263,450,Right,0.6579,0.4171
1778960661.6182,1286,425,Right,0.6701,0.3939
1778960661.6704,1291,387,Right,0.6725,0.3591
1778960661.7026,1327,379,Right,0.6916,0.3516
1778960661.7414,1344,358,Right,0.7002,0.3321
1778960661.9309,1332,367,Right,0.6939,0.3403
1778960661.9784,1301,367,Right,0.6776,0.3399
1778960662.0197,1304,330,Right,0.6797,0.3059
1778960662.0666,1268,315,Right,0.6609,0.2919
1778960662.1161,1149,323,Center,0.5987,0.2992
1778960662.1563,1017,343,Center,0.5302,0.318
1778960662.1968,920,342,Center,0.4793,0.317
1778960662.2325,805,381,Center,0.4195,0.353
1778960662.2662,737,414,Left,0.3842,0.3836
1778960662.3165,741,427,Left,0.3862,0.396
1778960662.3646,805,411,Center,0.4195,0.3811
1778960662.4002,862,420,Center,0.4494,0.3892
1778960662.4473,918,441,Center,0.4783,0.409
1778960662.4865,963,417,Center,0.5016,0.387
1778960662.534,1008,397,Center,0.5254,0.3676
1778960662.7275,1017,398,Center,0.53,0.3691
1778960662.7739,999,382,Center,0.5206,0.3545
1778960662.814,971,362,Center,0.5062,0.3356
1778960662.8594,944,375,Center,0.4922,0.348
1778960662.8948,914,394,Center,0.4763,0.3651
1778960662.9277,876,401,Center,0.4567,0.3714
1778960662.9828,856,419,Center,0.4463,0.3887
1778960663.0187,842,420,Center,0.4388,0.3894
1778960663.0654,814,427,Center,0.4244,0.3955
1778960663.1024,801,418,Center,0.4176,0.3875
1778960663.1452,785,427,Center,0.4089,0.3958
1778960663.1925,796,415,Center,0.415,0.3852
1778960663.249,815,406,Center,0.425,0.3763
1778960663.3124,839,377,Center,0.4374,0.3494
1778960663.3481,835,358,Center,0.4351,0.332
1778960663.5506,852,344,Center,0.4442,0.3187
1778960663.5966,869,350,Center,0.453,0.3248
1778960663.6439,855,348,Center,0.4456,0.3223
1778960663.6866,853,374,Center,0.4446,0.3472
