timestamp,screen_x,screen_y,direction,h_ratio,v_ratio
1778954066.1724,853,317,Center,0.4444,0.294
1778954066.3269,834,313,Center,0.4349,0.2899
1778954066.4865,861,364,Center,0.4488,0.338
1778954066.5512,842,362,Center,0.4387,0.3356
1778954066.7136,816,418,Center,0.4253,0.3872
1778954066.7516,821,467,Center,0.4278,0.4324
1778954066.9227,862,540,Center,0.4491,0.5005
1778954066.9885,849,516,Center,0.4425,0.4786
1778954067.2077,836,560,Center,0.4359,0.5188
1778954067.2734,844,515,Center,0.4399,0.477
1778954067.4558,815,500,Center,0.4248,0.4631
1778954067.5139,773,457,Center,0.403,0.4234
1778954067.6807,767,481,Left,0.3996,0.446
1778954067.7394,803,376,Center,0.4184,0.3482
1778954067.9138,950,372,Center,0.4949,0.3446
1778954067.9737,1106,389,Center,0.5764,0.3605
1778954068.1302,1120,342,Center,0.5835,0.3174
1778954068.1638,1110,322,Center,0.5786,0.2987
1778954068.3165,1070,391,Center,0.5575,0.3626
1778954068.3473,926,397,Center,0.4827,0.3683
1778954068.4978,793,309,Center,0.4134,0.287
1778954068.5305,772,318,Center,0.4023,0.2946
1778954068.6972,816,287,Center,0.4253,0.2659
1778954068.7295,835,268,Center,0.4354,0.249
1778954068.8957,856,225,Center,0.4463,0.2086
1778954068.9266,846,258,Center,0.4408,0.2391
1778954069.0874,868,265,Center,0.4523,0.2456
1778954069.1157,837,286,Center,0.4364,0.2655
1778954069.2833,1012,275,Center,0.5271,0.2549
1778954069.3145,1157,305,Right,0.6026,0.2833
1778954069.4705,1332,321,Right,0.6941,0.2974
1778954069.5051,1508,342,Right,0.7858,0.3175
1778954069.8076,1663,363,Right,0.8662,0.337
1778954069.84,1646,413,Right,0.8576,0.3831
1778954070.0136,1620,439,Right,0.8441,0.4074
1778954070.0441,1577,465,Right,0.8214,0.4313
1778954070.2002,1521,482,Right,0.7925,0.447
1778954070.233,1502,494,Right,0.7827,0.4576
1778954070.3851,1318,490,Right,0.6868,0.4539
1778954070.4175,1155,463,Right,0.6017,0.429
1778954070.5853,1010,432,Center,0.5264,0.4003
1778954070.6217,857,387,Center,0.4465,0.3584
1778954070.7816,900,354,Center,0.4688,0.3283
1778954070.8112,1083,348,Center,0.5643,0.3226
1778954070.9729,1267,352,Right,0.6601,0.3266
1778954071.0047,1413,386,Right,0.736,0.3576
1778954071.1627,1562,433,Right,0.8138,0.4012
1778954071.195,1495,468,Right,0.7787,0.4334
1778954071.3553,1474,473,Right,0.7682,0.4388
1778954071.3905,1469,503,Right,0.7656,0.4665
1778954071.5291,1431,468,Right,0.7458,0.4337
1778954071.5596,1406,436,Right,0.7325,0.4039
1778954071.701,1352,433,Right,0.7045,0.4016
1778954071.7361,1303,436,Right,0.6788,0.404
1778954071.8787,1231,422,Right,0.6412,0.3913
1778954071.9095,1221,441,Right,0.6364,0.409
1778954072.068,1192,445,Right,0.621,0.4124
1778954072.0999,1212,414,Right,0.6317,0.3836
1778954072.2497,1227,383,Right,0.6393,0.3552
1778954072.278,1246,357,Right,0.6494,0.3311
1778954072.4148,1259,338,Right,0.6559,0.313
1778954072.4535,1281,344,Right,0.6677,0.3194
1778954072.6031,1295,359,Right,0.6749,0.3332
1778954072.6343,1297,375,Right,0.676,0.3477
1778954072.8058,1303,391,Right,0.6789,0.3623
1778954072.837,1308,405,Right,0.6814,0.3758
1778954073.0007,1308,408,Right,0.6815,0.3778
1778954073.0353,1304,410,Right,0.6797,0.3799
1778954073.1868,1295,413,Right,0.6749,0.3826
1778954073.2184,1285,415,Right,0.6693,0.3844
1778954073.3736,1276,420,Right,0.665,0.3895
1778954073.4047,1273,432,Right,0.6631,0.4008
1778954073.5562,1295,407,Right,0.6747,0.3775
1778954073.5871,1331,382,Right,0.6934,0.3546
1778954073.7341,1352,362,Right,0.7046,0.3352
1778954073.7625,1372,338,Right,0.7147,0.3133
1778954073.9089,1400,312,Right,0.7297,0.2898
1778954073.9425,1397,326,Right,0.7279,0.3024
1778954074.0835,1384,339,Right,0.7212,0.3148
1778954074.1265,1393,351,Right,0.7258,0.3251
1778954074.3065,1404,360,Right,0.7317,0.3342
1778954074.3414,1408,367,Right,0.7337,0.34
1778954074.4833,1424,370,Right,0.7419,0.3429
1778954074.5096,1441,372,Right,0.7507,0.3449
1778954074.6661,1460,372,Right,0.7607,0.3451
1778954074.6955,1485,371,Right,0.7736,0.3437
1778954074.8576,1500,367,Right,0.7817,0.3405
1778954074.8889,1531,399,Right,0.7977,0.37
1778954075.0297,1543,431,Right,0.8037,0.3994
1778954075.0585,1534,462,Right,0.7993,0.4282
1778954075.2067,1522,495,Right,0.793,0.4583
1778954075.2377,1520,527,Right,0.7918,0.4887
1778954075.387,1514,526,Right,0.789,0.4873
1778954075.423,1498,527,Right,0.7803,0.4886
1778954075.5836,1493,530,Right,0.7779,0.4908
1778954075.6137,1483,532,Right,0.7725,0.4931
1778954075.7604,1468,535,Right,0.7649,0.4957
1778954075.7896,1438,540,Right,0.7494,0.5002
1778954075.9357,1438,513,Right,0.7491,0.4751
1778954075.9687,1436,488,Right,0.7482,0.4527
1778954076.1177,1412,464,Right,0.7357,0.4305
1778954076.15,1398,441,Right,0.7283,0.409
1778954076.2845,1383,419,Right,0.7206,0.388
1778954076.3194,1391,429,Right,0.7247,0.398
1778954076.4618,1400,439,Right,0.7293,0.407
1778954076.4906,1430,450,Right,0.7449,0.4174
1778954076.6389,1445,462,Right,0.7528,0.4283
1778954076.6703,1418,435,Right,0.7386,0.4036
1778954076.8142,1367,405,Right,0.7122,0.3758
1778954076.8445,1316,376,Right,0.6854,0.3483
1778954076.9897,1269,345,Right,0.6614,0.3195
1778954077.0204,1231,310,Right,0.6416,0.2879
1778954077.1756,1238,310,Right,0.645,0.2874
1778954077.2076,1241,307,Right,0.6468,0.2849
1778954077.3408,1266,338,Right,0.6598,0.3134
1778954077.3787,1305,367,Right,0.6801,0.34
1778954077.5224,1336,397,Right,0.6959,0.368
1778954077.5542,1362,429,Right,0.7098,0.3981
1778954077.7012,1391,463,Right,0.7246,0.4295
1778954077.7375,1398,459,Right,0.7282,0.4259
1778954077.8899,1387,457,Right,0.7229,0.4239
1778954077.9198,1379,454,Right,0.7184,0.4209
1778954078.0641,1373,449,Right,0.7151,0.4163
1778954078.0932,1362,443,Right,0.7096,0.4105
1778954078.2274,1348,438,Right,0.7024,0.4059
1778954078.2618,1335,433,Right,0.6955,0.4017
1778954078.407,1322,431,Right,0.6888,0.3997
