timestamp,screen_x,screen_y,direction,h_ratio,v_ratio
1778954262.6049,815,392,Center,0.4248,0.3633
1778954263.232,844,395,Center,0.4397,0.3658
1778954263.2706,843,401,Center,0.4392,0.3722
1778954263.4822,851,403,Center,0.4435,0.374
1778954263.5198,866,403,Center,0.4515,0.3733
1778954263.705,889,405,Center,0.4633,0.3752
1778954263.7429,921,387,Center,0.4798,0.3585
1778954264.0603,963,375,Center,0.502,0.3476
1778954264.0993,1005,372,Center,0.5238,0.3451
1778954264.3633,1027,374,Center,0.5351,0.3467
1778954264.4018,1016,380,Center,0.5292,0.3526
1778954264.5904,983,406,Center,0.5125,0.3765
1778954264.6265,947,422,Center,0.4936,0.3915
1778954264.7898,890,431,Center,0.464,0.3994
1778954264.827,857,433,Center,0.4465,0.4011
1778954264.9848,860,427,Center,0.4483,0.3954
1778954265.0257,855,417,Center,0.4457,0.3862
1778954265.1985,855,405,Center,0.4455,0.3751
1778954265.2388,873,384,Center,0.4552,0.3556
1778954265.3831,863,366,Center,0.4497,0.3393
1778954265.4187,850,350,Center,0.443,0.3246
1778954265.5703,846,337,Center,0.4408,0.313
1778954265.6066,837,326,Center,0.4362,0.3027
1778954265.8083,824,324,Center,0.4295,0.3006
1778954265.8437,827,322,Center,0.4308,0.2989
1778954266.0117,828,322,Center,0.4314,0.2982
1778954266.0475,829,321,Center,0.4322,0.2977
1778954266.214,832,322,Center,0.4338,0.2984
1778954266.247,838,324,Center,0.4367,0.3009
1778954266.3999,843,327,Center,0.4395,0.3035
1778954266.4405,849,329,Center,0.4427,0.305
1778954266.6066,855,331,Center,0.4454,0.3071
1778954266.6451,858,337,Center,0.4473,0.3128
1778954266.7916,900,351,Center,0.469,0.3252
1778954266.8273,949,359,Center,0.4944,0.3332
1778954266.9755,1064,387,Center,0.5547,0.3591
1778954267.0147,1218,426,Right,0.6346,0.3952
1778954267.1538,1369,460,Right,0.7132,0.4261
1778954267.2215,1358,417,Right,0.7078,0.3867
1778954267.3784,1276,350,Right,0.6647,0.3248
1778954267.413,1146,313,Center,0.5972,0.2906
1778954267.563,999,256,Center,0.5207,0.2379
1778954267.5971,839,237,Center,0.4371,0.2196
1778954267.7601,804,261,Center,0.4189,0.2424
1778954267.7903,822,334,Center,0.4285,0.3093
1778954267.9514,822,349,Center,0.4283,0.3235
1778954267.9878,801,378,Center,0.4176,0.3505
1778954268.1449,803,359,Center,0.4187,0.3327
1778954268.1795,817,391,Center,0.4257,0.3621
1778954268.3345,841,420,Center,0.4382,0.3891
1778954268.3643,882,435,Center,0.4596,0.4029
1778954268.5338,920,459,Center,0.4793,0.4254
1778954268.5649,953,466,Center,0.4964,0.4324
1778954268.7218,961,456,Center,0.5008,0.4228
1778954268.7513,969,438,Center,0.5051,0.4056
1778954268.8963,944,433,Center,0.4918,0.4015
1778954268.931,930,432,Center,0.4847,0.4004
1778954269.1097,909,456,Center,0.4735,0.4231
1778954269.1406,906,467,Center,0.4722,0.433
1778954269.3208,899,476,Center,0.4687,0.4411
1778954269.3554,919,491,Center,0.4789,0.4551
1778954269.5056,925,485,Center,0.482,0.4494
1778954269.535,945,483,Center,0.4925,0.4474
1778954269.6753,951,483,Center,0.4954,0.4473
1778954269.711,959,472,Center,0.4996,0.4372
1778954269.8643,957,458,Center,0.4989,0.4241
1778954269.8956,964,447,Center,0.5024,0.4141
1778954270.0651,957,447,Center,0.4988,0.4139
1778954270.0957,958,437,Center,0.499,0.4048
1778954270.2403,965,431,Center,0.5026,0.3995
1778954270.274,975,430,Center,0.5083,0.3983
1778954270.4076,987,414,Center,0.5145,0.3836
1778954270.4416,1002,375,Center,0.522,0.348
1778954270.5875,1022,375,Center,0.5323,0.3481
1778954270.6152,1032,373,Center,0.5378,0.3463
1778954270.7803,1032,373,Center,0.5379,0.3454
1778954270.8188,1044,382,Center,0.5438,0.3544
1778954270.9583,1086,398,Center,0.5659,0.369
1778954270.9859,1127,372,Center,0.5871,0.3452
1778954271.1347,1153,359,Right,0.6005,0.3328
1778954271.1659,1177,333,Right,0.6131,0.309
1778954271.3037,1180,317,Right,0.6147,0.2936
1778954271.3353,1151,302,Center,0.5998,0.2798
1778954271.4741,1116,323,Center,0.5813,0.2997
1778954271.5032,1088,321,Center,0.567,0.2975
1778954271.6506,1061,352,Center,0.5527,0.3268
1778954271.6835,1037,370,Center,0.5406,0.3429
1778954271.8264,1022,370,Center,0.5327,0.343
1778954271.8604,1012,354,Center,0.5274,0.328
1778954272.0052,1021,338,Center,0.532,0.3136
1778954272.0356,1029,307,Center,0.5364,0.2844
1778954272.1782,1040,286,Center,0.5419,0.265
1778954272.2137,1049,295,Center,0.5465,0.2736
1778954272.3711,1057,297,Center,0.5509,0.2757
1778954272.4051,1045,309,Center,0.5447,0.2869
1778954272.5451,1041,316,Center,0.5422,0.2935
1778954272.5752,1034,320,Center,0.539,0.2964
1778954272.7203,1025,313,Center,0.5342,0.29
1778954272.7539,1014,309,Center,0.5282,0.2861
1778954272.9097,1016,310,Center,0.5296,0.2875
1778954272.9409,1019,315,Center,0.5312,0.2924
1778954273.0876,1024,322,Center,0.5335,0.2986
1778954273.1186,1032,327,Center,0.538,0.3034
1778954273.2594,1026,332,Center,0.5348,0.3075
