timestamp,screen_x,screen_y,direction,h_ratio,v_ratio
1778960366.7142,880,301,Center,0.4585,0.2787
1778960366.7683,882,292,Center,0.4594,0.2709
1778960366.8167,881,293,Center,0.4592,0.272
1778960366.8701,881,296,Center,0.4591,0.2745
1778960366.9168,898,298,Center,0.4679,0.2764
1778960366.9744,915,301,Center,0.4766,0.2789
1778960367.0128,930,307,Center,0.4845,0.2851
1778960367.0638,945,312,Center,0.4922,0.2892
1778960367.1159,959,315,Center,0.4997,0.292
1778960367.1792,956,317,Center,0.498,0.2944
1778960367.2299,953,319,Center,0.4964,0.2955
1778960367.2813,950,319,Center,0.4949,0.296
1778960367.3221,948,320,Center,0.4939,0.2965
1778960367.3729,945,321,Center,0.4925,0.2974
1778960368.3835,943,323,Center,0.4912,0.2997
1778960368.4342,987,346,Center,0.5145,0.3206
1778960368.4864,1048,349,Center,0.5459,0.3234
1778960368.5295,1108,369,Center,0.5771,0.3425
1778960368.5861,1168,396,Right,0.6083,0.3671
1778960368.6312,1226,398,Right,0.6385,0.369
1778960368.6754,1199,311,Right,0.6246,0.2888
1778960368.7324,1149,264,Center,0.5988,0.2446
1778960368.777,1116,219,Center,0.5814,0.2032
1778960368.8284,1082,177,Center,0.5637,0.1644
1778960368.8719,1063,185,Center,0.5539,0.1719
1778960368.9301,1063,240,Center,0.554,0.2224
1778960368.9799,1069,290,Center,0.557,0.2693
1778960369.0309,1056,339,Center,0.5504,0.3145
1778960369.0718,1058,355,Center,0.5512,0.3288
1778960369.2934,1046,362,Center,0.5453,0.3354
1778960369.3469,1028,363,Center,0.5356,0.3367
1778960369.3904,1011,356,Center,0.5271,0.33
1778960369.4309,996,335,Center,0.5192,0.3108
1778960369.4784,971,340,Center,0.5059,0.3153
1778960369.5137,946,324,Center,0.4928,0.3009
1778960369.5536,947,336,Center,0.4934,0.3114
1778960369.6099,932,340,Center,0.4856,0.3153
1778960369.6505,921,339,Center,0.4798,0.3144
1778960369.7013,912,339,Center,0.4752,0.3141
1778960369.7374,907,341,Center,0.4727,0.3161
1778960369.7875,906,349,Center,0.4722,0.324
1778960369.8313,907,359,Center,0.4726,0.3324
1778960369.8667,911,369,Center,0.4746,0.3425
1778960369.916,900,378,Center,0.4692,0.3503
1778960370.1038,873,386,Center,0.4549,0.3582
1778960370.1525,853,391,Center,0.4444,0.3621
1778960370.1957,838,391,Center,0.4369,0.3627
1778960370.2515,851,390,Center,0.4434,0.3618
1778960370.2938,847,391,Center,0.4412,0.3628
1778960370.3455,895,387,Center,0.4667,0.3586
1778960370.3876,939,368,Center,0.4896,0.3412
1778960370.4285,995,361,Center,0.5184,0.3347
1778960370.4852,1018,357,Center,0.5305,0.3312
1778960370.5188,1056,356,Center,0.5504,0.3298
1778960370.5635,1084,361,Center,0.5646,0.3347
1778960370.6019,1102,378,Center,0.5741,0.3506
1778960370.6506,1114,386,Center,0.5806,0.3578
1778960370.6956,1048,385,Center,0.546,0.357
1778960370.7348,992,403,Center,0.517,0.3737
1778960370.9642,901,410,Center,0.4696,0.3796
1778960371.0118,827,398,Center,0.4312,0.3685
1778960371.05,748,412,Left,0.3897,0.3821
1778960371.0999,748,425,Left,0.3899,0.3938
1778960371.1368,750,412,Left,0.3908,0.3818
1778960371.1699,772,407,Center,0.4024,0.3771
1778960371.2208,789,419,Center,0.4111,0.3884
1778960371.2607,799,406,Center,0.4167,0.3761
1778960371.3007,812,400,Center,0.4232,0.3706
1778960371.3454,835,397,Center,0.4352,0.3677
1778960371.3826,827,395,Center,0.4309,0.3664
1778960371.4238,827,397,Center,0.431,0.368
1778960371.4649,828,399,Center,0.4316,0.3699
1778960371.5014,820,402,Center,0.4276,0.3726
1778960371.5493,839,406,Center,0.4374,0.3768
1778960371.7434,882,415,Center,0.4595,0.3852
1778960371.7843,904,392,Center,0.4711,0.3633
1778960371.8286,962,375,Center,0.5013,0.348
1778960371.8752,1023,366,Center,0.5333,0.339
1778960371.9114,1033,342,Center,0.5382,0.3175
1778960371.9508,1035,336,Center,0.5395,0.3111
1778960371.9936,1032,357,Center,0.5379,0.3314
1778960372.0312,1017,370,Center,0.5298,0.343
1778960372.0782,1012,374,Center,0.5274,0.3466
1778960372.1128,1019,387,Center,0.531,0.3584
1778960372.152,1026,367,Center,0.5346,0.3401
1778960372.1979,1022,346,Center,0.5327,0.3209
1778960372.2413,1030,358,Center,0.5369,0.3317
1778960372.2747,1024,366,Center,0.5335,0.3392
1778960372.3197,1023,375,Center,0.5333,0.3475
1778960372.5207,1024,387,Center,0.5336,0.3585
1778960372.5587,1024,386,Center,0.5337,0.3583
1778960372.5978,983,380,Center,0.5124,0.3526
1778960372.636,961,379,Center,0.501,0.351
1778960372.6763,933,378,Center,0.4862,0.3502
1778960372.7093,892,383,Center,0.4648,0.3554
1778960372.7482,858,393,Center,0.447,0.364
1778960372.7875,834,415,Center,0.4344,0.3852
1778960372.8198,803,434,Center,0.4186,0.4023
