timestamp,screen_x,screen_y,direction,h_ratio,v_ratio
1779070958.1541,981,331,Center,0.511,0.3066
1779070958.2783,986,348,Center,0.5136,0.3228
1779070958.3916,984,359,Center,0.5128,0.3333
1779070958.5087,829,341,Center,0.4322,0.3163
1779070958.6266,708,345,Left,0.369,0.3197
1779070958.7583,708,345,Left,0.369,0.3197
1779070958.8951,588,298,Left,0.3066,0.2764
1779070959.0148,474,225,Left,0.247,0.2085
1779070959.1258,390,163,Left,0.2035,0.1518
1779070959.2393,369,161,Left,0.1926,0.1498
1779070959.3428,389,162,Left,0.2029,0.1504
1779070959.5587,463,249,Left,0.2416,0.2307
1779070961.5027,568,322,Left,0.2959,0.299
1779070961.6072,578,307,Left,0.3011,0.2849
1779070961.709,609,268,Left,0.3174,0.2487
1779070961.8234,630,237,Left,0.3282,0.2201
1779070961.9405,604,165,Left,0.3147,0.153
1779070962.0499,554,173,Left,0.289,0.1605
1779070962.1663,455,231,Left,0.2375,0.214
1779070962.2731,443,214,Left,0.2311,0.1991
1779070962.3828,482,207,Left,0.2512,0.1921
1779070962.4866,479,192,Left,0.2499,0.1782
1779070962.5931,439,150,Left,0.2287,0.1397
1779070962.7045,563,150,Left,0.2935,0.1393
1779070962.8028,681,207,Left,0.3549,0.1922
1779070962.9087,743,225,Left,0.387,0.2085
1779070963.0138,850,269,Center,0.4431,0.2492
1779070963.1161,968,296,Center,0.5045,0.275
1779070963.223,1033,283,Center,0.5384,0.2629
1779070963.3295,1053,273,Center,0.5486,0.2531
1779070963.4317,1092,293,Center,0.5689,0.2715
1779070963.5321,1084,317,Center,0.5649,0.2942
1779070963.6381,1079,325,Center,0.5624,0.3012
1779070963.7473,1053,341,Center,0.5488,0.316
1779070963.8594,1028,353,Center,0.5355,0.3273
1779070963.9641,995,339,Center,0.5183,0.3139
1779070964.0748,959,314,Center,0.4995,0.2915
1779070964.1731,941,293,Center,0.4906,0.2715
1779070964.2686,927,325,Center,0.4829,0.3018
1779070964.3748,921,318,Center,0.4801,0.2948
1779070964.4906,906,340,Center,0.4721,0.3154
1779070964.5955,897,356,Center,0.4674,0.3304
1779070964.7096,887,373,Center,0.4622,0.3458
1779070964.8092,794,347,Center,0.414,0.3218
1779070964.9114,695,369,Left,0.3623,0.3421
1779070965.028,601,330,Left,0.3131,0.306
1779070965.1556,519,317,Left,0.2704,0.2936
1779070965.2512,423,309,Left,0.2206,0.2862
1779070965.3583,361,298,Left,0.1881,0.2768
1779070965.4662,289,314,Left,0.1506,0.2913
