timestamp,screen_x,screen_y,direction,h_ratio,v_ratio
1779067314.7052,78,373,Left,0.0407,0.3462
1779067314.8094,219,331,Left,0.1144,0.3067
1779067314.9261,330,351,Left,0.1721,0.3252
1779067315.0465,412,260,Left,0.215,0.241
1779067315.1415,546,230,Left,0.2844,0.2135
1779067315.2357,625,162,Left,0.3259,0.1505
1779067315.344,615,162,Left,0.3208,0.1505
1779067315.4394,655,96,Left,0.3412,0.0889
1779067315.5472,741,96,Left,0.3861,0.0889
1779067315.6551,752,0,Left,0.3921,0.0
1779067315.7642,749,0,Left,0.3901,0.0
1779067315.8716,752,0,Left,0.3917,0.0
1779067315.9859,745,0,Left,0.3883,0.0
1779067316.0905,704,0,Left,0.3667,0.0
1779067316.2048,678,0,Left,0.3534,0.0
1779067316.3082,617,0,Left,0.3214,0.0
1779067316.4065,532,48,Left,0.2773,0.0449
1779067316.5141,434,145,Left,0.2264,0.1349
1779067316.6281,322,250,Left,0.1681,0.2318
1779067316.7336,266,267,Left,0.1386,0.2481
1779067316.8373,199,336,Left,0.104,0.3111
1779067316.9392,214,329,Left,0.1115,0.3054
1779067317.0439,210,232,Left,0.1097,0.2154
1779067317.1434,275,138,Left,0.1436,0.1286
1779067317.2402,260,148,Left,0.1355,0.1376
1779067317.3486,331,157,Left,0.1729,0.1457
1779067317.457,324,120,Left,0.1689,0.1115
1779067317.5545,304,133,Left,0.1588,0.1237
1779067317.6654,287,191,Left,0.1497,0.177
1779067317.7665,253,164,Left,0.1323,0.1519
1779067317.8695,213,146,Left,0.1111,0.1359
1779067317.973,265,141,Left,0.1382,0.131
1779067318.0875,331,128,Left,0.1725,0.1188
1779067318.1927,369,59,Left,0.1925,0.0553
1779067318.3016,472,59,Left,0.246,0.0551
1779067318.4069,475,34,Left,0.2478,0.0322
1779067318.5206,488,34,Left,0.2547,0.0322
1779067318.6339,512,34,Left,0.267,0.0322
1779067318.7375,527,72,Left,0.2749,0.067
1779067318.8393,509,110,Left,0.2656,0.1025
1779067318.9426,540,75,Left,0.2815,0.0704
1779067319.0424,462,160,Left,0.2408,0.1488
1779067319.1498,450,160,Left,0.2344,0.1488
1779067319.2557,464,123,Left,0.2421,0.114
1779067319.3676,503,84,Left,0.262,0.0784
1779067319.4714,586,84,Left,0.3053,0.0784
1779067319.5751,732,0,Left,0.3815,0.0
1779067319.678,709,0,Left,0.3698,0.0
1779067319.8016,633,0,Left,0.3298,0.0
1779067319.9083,566,0,Left,0.295,0.0
1779067320.0137,545,0,Left,0.2842,0.0
1779067320.1191,538,0,Left,0.2805,0.0
1779067320.2215,657,0,Left,0.3426,0.0
1779067320.3278,757,0,Left,0.3945,0.0
1779067320.4414,870,0,Center,0.4531,0.0
1779067320.5361,920,0,Center,0.4793,0.0
1779067320.6402,928,0,Center,0.4838,0.0
1779067320.736,928,0,Center,0.4838,0.0
1779067320.8428,902,0,Center,0.4698,0.0
1779067320.9426,916,0,Center,0.4776,0.0
1779067321.0588,859,0,Center,0.4476,0.0
1779067321.1643,806,0,Center,0.42,0.0
1779067321.2674,749,0,Left,0.3902,0.0
1779067321.3741,724,0,Left,0.3775,0.0
1779067321.485,712,0,Left,0.3708,0.0
1779067321.5899,696,0,Left,0.3629,0.0
1779067321.6915,688,0,Left,0.3585,0.0
1779067321.7995,734,0,Left,0.3826,0.0
1779067321.9062,769,0,Center,0.4009,0.0
1779067322.0141,733,0,Left,0.3821,0.0
1779067322.1142,770,0,Center,0.4013,0.0
1779067322.2232,783,0,Center,0.4081,0.0
1779067322.3389,755,0,Left,0.3937,0.0
1779067322.4403,726,0,Left,0.3783,0.0
1779067322.5488,773,0,Center,0.4029,0.0
1779067322.6498,804,0,Center,0.4192,0.0
1779067322.7541,793,0,Center,0.4134,0.0
1779067322.8571,822,0,Center,0.4286,0.0
1779067322.9824,865,0,Center,0.4509,0.0
1779067323.0943,927,0,Center,0.4831,0.0
1779067323.1988,892,0,Center,0.4647,0.0
1779067323.3095,841,48,Center,0.4382,0.0446
1779067323.4245,742,51,Left,0.3865,0.0475
1779067323.5344,657,51,Left,0.3423,0.0475
1779067323.6406,479,116,Left,0.2496,0.1083
1779067323.7415,395,178,Left,0.2062,0.1654
1779067323.8522,344,215,Left,0.1795,0.1999
1779067323.9592,261,297,Left,0.136,0.2759
1779067324.0699,152,418,Left,0.0792,0.3874
1779067324.1805,101,461,Left,0.0529,0.427
1779067324.2858,42,506,Left,0.0221,0.4689
1779067324.3936,0,540,Left,0.0,0.5006
1779067324.4974,0,578,Left,0.0,0.5358
1779067324.6083,66,458,Left,0.0345,0.4243
1779067324.7153,92,349,Left,0.0484,0.3239
1779067324.8429,92,260,Left,0.0484,0.2409
1779067324.9472,92,243,Left,0.0484,0.2257
1779067325.0553,102,197,Left,0.0533,0.183
1779067325.1656,39,277,Left,0.0204,0.2567
1779067325.2745,69,320,Left,0.0361,0.2967
1779067325.3859,140,344,Left,0.0732,0.3187
1779067325.4954,190,317,Left,0.0991,0.2942
1779067325.6041,202,308,Left,0.1054,0.2859
1779067325.7114,199,342,Left,0.1039,0.3169
1779067325.819,143,411,Left,0.0748,0.3807
1779067325.9391,72,481,Left,0.0377,0.4462
1779067326.0582,31,502,Left,0.0163,0.465
1779067326.1677,9,531,Left,0.0051,0.4925
1779067326.2733,9,509,Left,0.0051,0.4717
1779067326.3759,29,498,Left,0.0151,0.4619
1779067326.4936,29,505,Left,0.0151,0.4676
1779067326.603,40,521,Left,0.0211,0.4831
1779067326.7113,48,525,Left,0.0253,0.4865
1779067326.8146,48,534,Left,0.0253,0.4945
1779067326.9231,28,539,Left,0.0148,0.4999
1779067327.0286,28,528,Left,0.0148,0.4895
1779067327.1498,8,519,Left,0.0042,0.4808
1779067327.2763,12,495,Left,0.0064,0.4584
1779067327.3861,52,471,Left,0.0273,0.4368
1779067327.4952,99,439,Left,0.0518,0.4072
