timestamp,screen_x,screen_y,direction,h_ratio,v_ratio
1778946399.4369,950,413,Center,0.495,0.383
1778946400.0536,951,414,Center,0.4953,0.3837
1778946400.092,947,420,Center,0.4936,0.3893
1778946400.2867,939,424,Center,0.4891,0.393
1778946400.3253,963,398,Center,0.5017,0.3689
1778946400.5677,984,382,Center,0.5125,0.3542
1778946400.6036,1037,379,Center,0.5402,0.3512
1778946400.9555,1091,376,Center,0.5683,0.3484
1778946400.9921,1137,374,Center,0.5923,0.3467
1778946401.1785,1159,404,Right,0.6039,0.3742
1778946401.2153,1197,387,Right,0.6236,0.3592
1778946401.3936,1195,393,Right,0.6227,0.3645
1778946401.4267,1171,385,Right,0.6101,0.3571
1778946401.5679,1174,368,Right,0.6118,0.3411
1778946401.6064,1162,368,Right,0.6057,0.341
1778946401.765,1104,317,Center,0.5755,0.2941
1778946401.7979,1041,232,Center,0.5426,0.215
1778946401.9426,1108,239,Center,0.5774,0.2213
1778946401.9827,1184,246,Right,0.617,0.2283
1778946402.1491,1265,248,Right,0.659,0.23
1778946402.1867,1381,309,Right,0.7193,0.287
1778946402.3307,1322,357,Right,0.6887,0.3312
1778946402.3593,1150,323,Center,0.5993,0.2996
1778946402.5091,989,306,Center,0.5152,0.2836
1778946402.54,849,265,Center,0.4425,0.2454
1778946402.6807,715,258,Left,0.3727,0.2389
1778946402.7202,766,289,Left,0.399,0.2683
1778946402.871,814,324,Center,0.4244,0.3003
1778946402.9112,844,349,Center,0.44,0.3232
1778946403.0639,842,377,Center,0.4389,0.3494
1778946403.0981,843,387,Center,0.4391,0.3592
1778946403.2338,837,361,Center,0.4361,0.3351
1778946403.271,825,325,Center,0.4301,0.301
1778946403.4148,813,322,Center,0.4235,0.2988
1778946403.4556,828,337,Center,0.4313,0.3125
1778946403.6254,837,335,Center,0.4362,0.3107
1778946403.6618,860,354,Center,0.448,0.3287
1778946403.8049,909,388,Center,0.4735,0.36
1778946403.8369,907,355,Center,0.4724,0.3289
1778946403.9923,894,338,Center,0.4661,0.3139
1778946404.0316,861,352,Center,0.4485,0.3263
1778946404.2057,863,360,Center,0.4498,0.3337
1778946404.2443,866,373,Center,0.4514,0.3457
1778946404.3977,901,419,Center,0.4696,0.3884
1778946404.4339,927,435,Center,0.483,0.4032
1778946404.5815,968,448,Center,0.5046,0.415
1778946404.6149,969,453,Center,0.5049,0.42
1778946404.7506,958,444,Center,0.499,0.4119
1778946404.7888,954,429,Center,0.4973,0.3976
1778946404.9228,942,416,Center,0.4907,0.386
1778946404.9571,939,406,Center,0.4892,0.3763
1778946405.0928,937,403,Center,0.4882,0.3739
1778946405.1317,936,408,Center,0.488,0.3779
1778946405.2741,918,419,Center,0.4785,0.3883
1778946405.3094,921,431,Center,0.48,0.3995
1778946405.4753,905,441,Center,0.4718,0.4085
1778946405.5104,882,444,Center,0.4599,0.4111
1778946405.6727,871,441,Center,0.454,0.4089
1778946405.707,870,437,Center,0.4532,0.4047
1778946405.8535,847,429,Center,0.4415,0.3973
1778946405.8927,838,425,Center,0.4368,0.3944
1778946406.044,853,431,Center,0.4443,0.3991
1778946406.082,873,440,Center,0.455,0.4075
1778946406.2077,898,446,Center,0.4679,0.413
1778946406.2431,943,445,Center,0.4916,0.4127
1778946406.3876,982,440,Center,0.5116,0.4082
1778946406.423,1027,396,Center,0.5353,0.3673
1778946406.5653,1039,343,Center,0.5413,0.318
1778946406.6188,1025,319,Center,0.5339,0.2962
1778946406.7566,998,297,Center,0.5203,0.2759
1778946406.7863,1012,276,Center,0.5275,0.2562
1778946406.9152,973,273,Center,0.5068,0.2532
1778946406.9446,914,308,Center,0.4764,0.2855
1778946407.1163,896,334,Center,0.4672,0.3097
1778946407.1484,911,367,Center,0.4747,0.3401
1778946407.2816,902,402,Center,0.4701,0.3722
1778946407.3119,926,451,Center,0.4826,0.4179
1778946407.4567,999,467,Center,0.5205,0.4327
1778946407.4866,1058,423,Center,0.5515,0.3925
1778946407.6309,1093,417,Center,0.5695,0.3866
1778946407.6607,1112,402,Center,0.5792,0.3724
1778946408.0311,1093,386,Center,0.5693,0.3578
1778946408.0566,1038,369,Center,0.5409,0.3418
1778946408.2003,994,417,Center,0.5182,0.3866
1778946408.2293,946,426,Center,0.4931,0.3946
1778946408.3698,901,442,Center,0.4695,0.4098
1778946408.4071,891,461,Center,0.4643,0.4274
1778946408.5444,897,482,Center,0.4674,0.447
1778946408.5781,912,479,Center,0.475,0.4437
1778946408.7161,943,460,Center,0.4915,0.4268
1778946408.7466,960,375,Center,0.5,0.3474
1778946408.8852,1030,333,Center,0.5368,0.3088
1778946408.9173,1137,324,Center,0.5922,0.3009
1778946409.0574,1204,288,Right,0.6271,0.2672
1778946409.0913,1246,314,Right,0.6491,0.2911
1778946409.2207,1299,360,Right,0.6767,0.3334
1778946409.2552,1287,400,Right,0.6706,0.3704
1778946409.3961,1271,375,Right,0.6621,0.3474
1778946409.4305,1274,383,Right,0.6637,0.3547
1778946409.5813,1295,340,Right,0.6745,0.3151
1778946409.6154,1295,381,Right,0.6746,0.3537
1778946409.7568,1342,347,Right,0.6993,0.3219
1778946409.7904,1319,365,Right,0.6874,0.338
1778946409.9274,1312,403,Right,0.6835,0.3738
1778946409.9645,1307,449,Right,0.6811,0.4162
1778946410.1003,1343,443,Right,0.6999,0.4105
1778946410.1346,1357,424,Right,0.7068,0.3933
1778946410.2942,1235,412,Right,0.6433,0.3817
1778946410.3272,1181,336,Right,0.6152,0.312
1778946410.464,1137,289,Center,0.5924,0.2685
1778946410.5039,1074,253,Center,0.5595,0.235
1778946410.6352,1007,283,Center,0.5246,0.2629
1778946410.6629,1078,269,Center,0.5616,0.2492
1778946410.809,1069,308,Center,0.5569,0.2856
1778946410.8432,1020,336,Center,0.5313,0.3115
1778946410.9878,960,331,Center,0.5003,0.3069
1778946411.0309,897,356,Center,0.4675,0.3305
1778946411.1802,850,397,Center,0.4429,0.3678
1778946411.2091,824,438,Center,0.4296,0.4064
1778946411.3518,819,449,Center,0.427,0.4158
1778946411.3793,823,467,Center,0.4289,0.433
1778946411.5166,830,446,Center,0.4328,0.4133
1778946411.5469,860,431,Center,0.4481,0.3996
1778946411.679,844,388,Center,0.4401,0.3593
1778946411.708,823,392,Center,0.4288,0.3637
1778946411.8453,839,415,Center,0.4373,0.3848
1778946411.8782,829,426,Center,0.4323,0.3953
1778946412.0088,808,421,Center,0.4213,0.3901
1778946412.0397,830,446,Center,0.4325,0.413
1778946412.5582,786,343,Center,0.4098,0.3178
1778946413.2494,799,315,Center,0.4162,0.2917
1778946414.0873,791,254,Center,0.4124,0.2354
1778946414.2171,744,310,Left,0.3879,0.2874
1778946414.2479,702,389,Left,0.3657,0.3609
1778946414.3957,708,560,Left,0.369,0.5188
1778946414.4262,645,592,Left,0.3364,0.5483
1778946414.5629,659,651,Left,0.3435,0.6036
1778946414.5927,669,592,Left,0.3489,0.5488
1778946414.7284,688,528,Left,0.3584,0.4894
1778946414.761,753,447,Left,0.3923,0.4139
1778946414.8931,796,406,Center,0.4151,0.3766
1778946414.9233,819,406,Center,0.4268,0.3768
1778946415.087,884,342,Center,0.4607,0.3172
1778946415.1194,909,269,Center,0.4735,0.2499
1778946415.2739,887,267,Center,0.4621,0.2475
1778946415.3066,870,252,Center,0.4534,0.2338
1778946415.455,835,239,Center,0.4352,0.2217
1778946415.4879,793,293,Center,0.413,0.2719
1778946415.6551,757,357,Left,0.3945,0.3314
1778946415.686,759,358,Left,0.3954,0.3319
1778946415.8385,764,418,Left,0.3983,0.3873
1778946415.8688,745,455,Left,0.3884,0.4221
1778946416.0191,762,477,Left,0.3972,0.4421
1778946416.0518,804,468,Center,0.4191,0.4336
1778946416.1918,830,473,Center,0.4325,0.4385
1778946416.2252,816,461,Center,0.4254,0.4272
1778946416.4185,834,434,Center,0.4346,0.4023
1778946416.4494,840,435,Center,0.4376,0.4037
1778946416.5886,871,424,Center,0.4541,0.393
1778946416.623,890,419,Center,0.4638,0.3885
1778946416.787,956,406,Center,0.4983,0.3762
1778946416.8215,1000,421,Center,0.521,0.3902
1778946416.9977,1142,373,Center,0.5953,0.3463
1778946417.0322,1264,340,Right,0.6587,0.3156
1778946417.1645,1337,287,Right,0.6968,0.2662
1778946417.1928,1325,253,Right,0.6904,0.2345
1778946417.3314,1357,191,Right,0.7071,0.177
1778946417.364,1291,204,Right,0.6725,0.1889
1778946417.5025,1197,205,Right,0.6238,0.1905
1778946417.5345,1173,208,Right,0.6114,0.1934
1778946417.6886,1216,228,Right,0.6335,0.2113
1778946417.7159,1228,268,Right,0.6399,0.2486
1778946417.8618,1194,283,Right,0.6221,0.2621
1778946417.8937,1129,337,Center,0.5885,0.3127
1778946418.0568,1042,356,Center,0.5429,0.3303
1778946418.0853,973,375,Center,0.507,0.3481
1778946418.2318,905,351,Center,0.4716,0.3256
1778946418.2673,879,339,Center,0.4582,0.3144
1778946418.4131,1084,454,Center,0.5648,0.4209
1778946418.4401,1306,614,Right,0.6803,0.5687
1778946418.572,1512,728,Right,0.7876,0.675
1778946418.7436,1513,780,Right,0.7883,0.723
1778946418.7753,1504,818,Right,0.7834,0.758
1778946419.1004,1308,677,Right,0.6816,0.6276
1778946419.1333,1093,496,Center,0.5693,0.4599
1778946419.266,855,351,Center,0.4457,0.3257
1778946419.514,806,302,Center,0.4199,0.2803
1778946419.651,783,273,Center,0.4081,0.2531
1778946419.6851,768,233,Center,0.4003,0.2161
1778946419.8232,810,198,Center,0.4219,0.1838
1778946419.8498,902,150,Center,0.4698,0.1397
1778946419.9836,945,168,Center,0.4925,0.1565
1778946420.0189,949,186,Center,0.4943,0.1731
1778946420.1474,942,204,Center,0.4908,0.1895
1778946420.1798,903,292,Center,0.4703,0.2704
1778946420.3586,833,324,Center,0.4341,0.3005
1778946420.491,867,331,Center,0.4521,0.3067
1778946420.519,1012,312,Center,0.5275,0.2893
1778946420.6828,1165,259,Right,0.607,0.2403
1778946420.8155,1316,172,Right,0.6854,0.1594
1778946421.7843,1303,208,Right,0.6787,0.1935
1778946421.8142,1280,343,Right,0.667,0.3181
1778946421.9431,1167,501,Right,0.608,0.4643
1778946421.9715,1043,681,Center,0.5437,0.631
1778946422.0984,923,897,Center,0.4809,0.831
1778946422.1316,976,1044,Center,0.5085,0.9667
1778946422.262,997,1044,Center,0.5198,0.9667
1778946422.2904,1017,958,Center,0.5302,0.8873
1778946422.4326,1008,910,Center,0.5254,0.8435
1778946422.4628,982,730,Center,0.5115,0.6767
1778946422.601,956,588,Center,0.4982,0.5448
1778946422.6421,943,405,Center,0.4913,0.3753
1778946422.773,919,350,Center,0.479,0.3248
1778946422.8089,914,276,Center,0.4764,0.2557
1778946422.9458,905,334,Center,0.4717,0.3097
1778946422.9842,870,271,Center,0.4534,0.2515
1778946423.1165,814,244,Center,0.4241,0.2262
1778946423.1475,781,272,Center,0.4068,0.2523
1778946423.2807,735,249,Left,0.3832,0.231
1778946423.3133,715,184,Left,0.3728,0.1712
1778946423.4487,737,221,Left,0.3841,0.2055
1778946423.4818,752,297,Left,0.3917,0.2752
1778946423.6127,762,252,Left,0.3971,0.2337
1778946423.6523,798,287,Center,0.416,0.2662
1778946423.7916,824,331,Center,0.4292,0.3069
1778946423.8504,836,341,Center,0.4359,0.3165
1778946423.9962,856,340,Center,0.446,0.3149
1778946424.0285,906,280,Center,0.4721,0.2601
1778946424.1858,952,250,Center,0.496,0.2321
1778946424.2135,1020,231,Center,0.5314,0.2142
1778946424.3523,1066,224,Center,0.5555,0.2082
1778946424.3823,1120,202,Center,0.5834,0.1874
1778946424.5154,1146,293,Center,0.597,0.2717
1778946424.543,1160,339,Right,0.6043,0.3143
1778946424.6708,1154,370,Right,0.6011,0.3432
1778946424.7097,1157,407,Right,0.6028,0.377
1778946424.856,1135,441,Center,0.5914,0.4089
1778946424.8824,1084,443,Center,0.5646,0.4102
1778946425.0129,1036,451,Center,0.5398,0.4183
1778946425.0457,992,427,Center,0.517,0.3962
1778946425.1918,934,401,Center,0.4867,0.3714
1778946425.2198,927,401,Center,0.4829,0.3718
1778946425.3487,926,391,Center,0.4827,0.3622
1778946425.388,934,374,Center,0.4868,0.347
1778946425.5158,941,390,Center,0.4906,0.3618
1778946425.5518,960,406,Center,0.5004,0.3762
1778946425.6828,966,389,Center,0.5034,0.3605
1778946425.7165,988,373,Center,0.5149,0.3463
1778946425.8454,997,362,Center,0.5197,0.3355
1778946425.8742,989,351,Center,0.5153,0.3258
1778946425.9991,982,341,Center,0.5116,0.3166
1778946426.034,963,334,Center,0.5016,0.3096
1778946426.1614,969,362,Center,0.5051,0.3352
1778946426.1964,975,369,Center,0.5078,0.3418
1778946426.3307,996,373,Center,0.5188,0.3462
1778946426.3659,1006,377,Center,0.5244,0.3493
1778946426.4991,1038,383,Center,0.5407,0.3554
1778946426.5316,1024,371,Center,0.5338,0.3439
1778946426.6726,1020,375,Center,0.5313,0.3481
1778946426.7038,996,383,Center,0.5192,0.3547
1778946426.9798,984,392,Center,0.5125,0.3632
1778946427.2574,968,318,Center,0.5042,0.295
1778946430.8781,1156,315,Right,0.6023,0.2919
1778946431.9046,1284,362,Right,0.669,0.3353
1778946432.0519,1471,380,Right,0.7662,0.3525
1778946432.6915,1530,341,Right,0.7971,0.3166
1778946433.1483,1507,400,Right,0.7852,0.3705
1778946433.3008,1314,391,Right,0.6849,0.3623
1778946433.7082,1191,313,Right,0.6203,0.2898
1778946433.8601,997,260,Center,0.5195,0.2414
1778946435.3636,935,278,Center,0.4871,0.2577
1778946435.4974,938,279,Center,0.489,0.2591
1778946435.8991,923,242,Center,0.4811,0.2244
1778946436.0549,905,228,Center,0.4718,0.2114
1778946436.4716,930,214,Center,0.4847,0.1982
1778946436.6519,950,197,Center,0.495,0.1825
1778946437.0969,981,199,Center,0.511,0.1844
1778946437.2503,1011,218,Center,0.5267,0.2024
1778946437.6807,1032,247,Center,0.5377,0.2291
1778946437.8143,1048,272,Center,0.5462,0.2527
1778946438.2443,1064,286,Center,0.5545,0.2657
1778946438.3815,1071,292,Center,0.5581,0.2712
1778946438.7705,1120,292,Center,0.5836,0.2711
1778946438.9642,1126,255,Center,0.5865,0.2361
1778946439.3877,1098,262,Center,0.5723,0.2427
1778946439.895,1111,252,Center,0.5788,0.2343
1778946440.0454,1110,244,Center,0.5784,0.2262
1778946440.3827,1024,269,Center,0.5334,0.2491
1778946440.5062,991,329,Center,0.5163,0.3047
1778946440.9982,987,338,Center,0.5141,0.3136
1778946441.1314,955,363,Center,0.4976,0.3365
1778946441.5409,927,379,Center,0.4829,0.3515
1778946441.6949,955,354,Center,0.4975,0.3285
1778946442.104,942,302,Center,0.491,0.2802
1778946443.7492,945,271,Center,0.4926,0.2511
1778946443.891,923,264,Center,0.4808,0.2447
1778946444.2922,936,270,Center,0.4879,0.2502
1778946444.4339,949,277,Center,0.4947,0.2571
1778946444.8101,993,304,Center,0.5175,0.2817
1778946444.9679,1030,314,Center,0.5367,0.2911
1778946445.3087,1064,302,Center,0.5545,0.2799
1778946445.4629,1076,270,Center,0.5605,0.2501
1778946446.3691,1041,276,Center,0.5426,0.2556
1778946446.5271,1034,269,Center,0.5389,0.2492
1778946446.8919,983,267,Center,0.512,0.2477
1778946447.0306,964,282,Center,0.5024,0.2617
1778946447.6174,942,294,Center,0.4907,0.273
1778946447.7717,938,294,Center,0.489,0.2723
1778946448.1897,920,294,Center,0.4794,0.2726
1778946448.3475,966,299,Center,0.5035,0.2773
1778946448.8943,986,278,Center,0.5138,0.2579
1778946449.2074,1010,288,Center,0.5261,0.267
1778946450.7058,1064,282,Center,0.5542,0.2611
1778946450.861,1106,284,Center,0.5761,0.2633
1778946451.2274,1094,330,Center,0.5701,0.3056
1778946451.3616,1057,373,Center,0.5505,0.3455
1778946451.7334,1015,369,Center,0.5289,0.3421
1778946451.9206,958,366,Center,0.4994,0.3392
1778946452.3105,919,395,Center,0.4791,0.3659
1778946452.4487,893,352,Center,0.4652,0.3265
1778946452.8847,879,332,Center,0.4579,0.3083
1778946453.0416,873,331,Center,0.455,0.3069
1778946453.4355,876,332,Center,0.4568,0.3081
1778946453.6233,834,304,Center,0.4347,0.2821
1778946454.0664,826,304,Center,0.4306,0.2817
1778946454.1949,831,286,Center,0.4332,0.2653
1778946454.5555,858,295,Center,0.4473,0.2734
1778946454.7136,849,311,Center,0.4423,0.2882
1778946455.1034,857,321,Center,0.4466,0.298
1778946455.2686,839,320,Center,0.4375,0.297
1778946455.6506,841,329,Center,0.4384,0.3049
1778946455.7938,815,317,Center,0.4248,0.2939
1778946456.1586,820,312,Center,0.4275,0.2894
1778946456.3322,923,296,Center,0.4809,0.2747
1778946456.6873,1027,301,Center,0.5351,0.2789
1778946456.819,1024,317,Center,0.5335,0.2939
1778946457.3316,1008,329,Center,0.5251,0.3052
1778946457.4628,986,339,Center,0.5139,0.3145
1778946457.8798,870,369,Center,0.4534,0.3421
1778946458.0196,769,389,Center,0.4006,0.3608
1778946458.4048,762,390,Left,0.3969,0.3619
1778946458.574,765,387,Left,0.3985,0.3589
1778946458.9952,787,375,Center,0.4101,0.3474
1778946459.1547,927,349,Center,0.4831,0.324
1778946459.5353,916,310,Center,0.4774,0.2873
1778946459.6876,922,249,Center,0.4805,0.2311
1778946460.0258,941,259,Center,0.4904,0.24
1778946460.201,957,248,Center,0.4987,0.2303
1778946460.5805,862,264,Center,0.4493,0.2445
1778946460.7305,903,292,Center,0.4703,0.2709
1778946461.144,928,344,Center,0.4834,0.3187
1778946461.3038,930,331,Center,0.4848,0.3067
1778946461.6838,923,332,Center,0.4808,0.3074
1778946461.8382,908,317,Center,0.4732,0.2938
1778946462.2107,901,297,Center,0.4694,0.2751
1778946462.3728,905,279,Center,0.4717,0.2587
1778946462.8799,932,294,Center,0.4859,0.2726
1778946463.0226,937,339,Center,0.488,0.3145
1778946463.4125,958,336,Center,0.4991,0.3119
1778946463.5566,951,340,Center,0.4958,0.3153
1778946464.1226,942,367,Center,0.4907,0.3401
1778946464.4088,919,359,Center,0.4788,0.3326
1778946464.7774,911,332,Center,0.4747,0.3083
1778946464.9288,890,359,Center,0.4639,0.3327
1778946465.4452,888,383,Center,0.4627,0.3552
1778946465.5902,915,386,Center,0.4769,0.358
1778946466.0387,907,384,Center,0.4726,0.3562
1778946466.1799,941,377,Center,0.4902,0.3497
1778946466.7022,971,361,Center,0.506,0.3347
1778946466.8898,1003,344,Center,0.5228,0.3191
1778946467.3355,1001,321,Center,0.5217,0.2975
