timestamp,screen_x,screen_y,direction,h_ratio,v_ratio
1779108060.5295,884,397,Center,0.4606,0.368
1779108060.5756,883,412,Center,0.4601,0.3816
1779108060.6166,903,418,Center,0.4707,0.3875
1779108060.6506,912,415,Center,0.4755,0.3849
1779108060.6913,918,410,Center,0.4782,0.3798
1779108060.7284,928,407,Center,0.4835,0.3774
1779108060.766,938,398,Center,0.4887,0.369
1779108060.8064,936,387,Center,0.4876,0.3584
1779108060.8419,934,380,Center,0.4868,0.3523
1779108060.8784,933,376,Center,0.4863,0.3491
1779108061.1648,933,374,Center,0.4862,0.3463
1779108061.2054,933,370,Center,0.4864,0.3434
1779108061.2474,921,364,Center,0.48,0.3373
1779108061.285,909,357,Center,0.4737,0.3308
1779108061.3215,897,349,Center,0.4675,0.3239
1779108061.3641,900,357,Center,0.4691,0.3313
1779108061.4047,903,350,Center,0.4705,0.3243
1779108061.4484,918,346,Center,0.4784,0.3206
1779108061.5952,933,331,Center,0.486,0.3072
1779108061.6359,944,356,Center,0.4922,0.3301
1779108061.6759,951,348,Center,0.4954,0.3224
1779108061.7151,973,339,Center,0.5069,0.3146
1779108061.7504,1000,354,Center,0.5211,0.3287
1779108061.7854,1011,354,Center,0.5266,0.3285
1779108061.8242,1017,324,Center,0.5298,0.3004
1779108061.8588,994,316,Center,0.5182,0.2927
1779108061.9013,950,341,Center,0.4949,0.3158
1779108061.9451,900,344,Center,0.4688,0.3186
1779108061.9889,868,374,Center,0.4524,0.3466
1779108062.0357,845,415,Center,0.4401,0.3846
1779108062.0764,835,413,Center,0.4353,0.383
1779108062.1171,805,397,Center,0.4197,0.3684
1779108062.1652,805,397,Center,0.4197,0.3684
1779108062.2053,814,315,Center,0.4242,0.2918
1779108062.2467,815,232,Center,0.4246,0.2149
1779108062.2872,779,143,Center,0.406,0.1329
1779108062.3834,761,83,Left,0.3969,0.0774
1779108062.4395,775,23,Center,0.4036,0.0217
1779108062.4886,748,33,Left,0.3901,0.031
1779108062.5547,666,103,Left,0.347,0.0955
1779108062.6125,608,166,Left,0.3169,0.1541
1779108062.6656,524,254,Left,0.2733,0.2356
1779108062.7323,449,329,Left,0.234,0.3055
1779108062.7775,415,372,Left,0.2166,0.345
1779108062.8506,423,376,Left,0.2208,0.3489
1779108062.9252,443,357,Left,0.2311,0.3306
1779108062.9668,485,323,Left,0.2527,0.2995
1779108063.0104,513,313,Left,0.2673,0.2905
1779108063.0512,502,326,Left,0.2617,0.302
1779108063.0868,528,333,Left,0.2753,0.3092
1779108063.1284,543,342,Left,0.283,0.3174
1779108063.1656,548,366,Left,0.2858,0.339
1779108063.2106,538,382,Left,0.2804,0.3542
1779108063.2503,545,388,Left,0.2839,0.3596
1779108063.2855,503,395,Left,0.2624,0.3665
1779108063.3572,508,373,Left,0.2649,0.3459
1779108063.3973,510,343,Left,0.2661,0.3176
1779108063.4359,526,338,Left,0.274,0.3131
1779108063.5086,565,301,Left,0.2944,0.2796
1779108063.5462,637,251,Left,0.3321,0.2328
1779108063.5832,668,207,Left,0.3484,0.1922
1779108063.6227,797,207,Center,0.4155,0.1925
1779108063.6583,879,207,Center,0.4578,0.192
1779108063.6963,902,268,Center,0.4701,0.249
1779108063.7284,924,312,Center,0.4815,0.2889
1779108063.7695,945,392,Center,0.4924,0.363
1779108063.8088,872,447,Center,0.4544,0.4141
1779108063.8465,864,449,Center,0.4501,0.4164
1779108063.8846,854,448,Center,0.4448,0.4154
1779108063.9264,849,476,Center,0.4426,0.4411
1779108063.9661,837,483,Center,0.4361,0.4473
1779108064.0086,824,468,Center,0.4295,0.4342
1779108064.0443,795,473,Center,0.4144,0.4385
1779108064.0823,790,460,Center,0.4119,0.4268
1779108064.1213,769,428,Center,0.4009,0.3964
1779108064.1621,773,448,Center,0.403,0.4154
1779108064.2077,772,460,Center,0.4022,0.4263
1779108064.2438,776,472,Center,0.4046,0.4371
1779108064.2803,772,460,Center,0.4025,0.4267
1779108064.3214,792,465,Center,0.4126,0.4307
1779108064.3594,781,445,Center,0.4068,0.4129
1779108064.3999,778,417,Center,0.4056,0.3869
1779108064.4396,773,402,Center,0.4029,0.3723
1779108064.4782,776,430,Center,0.4045,0.3983
1779108064.5144,762,436,Left,0.3972,0.4044
1779108064.5544,787,451,Center,0.41,0.4181
1779108064.5894,812,468,Center,0.4233,0.4337
1779108064.63,825,479,Center,0.43,0.4444
