timestamp,screen_x,screen_y,direction,h_ratio,v_ratio
1778942959.269,828,379,Center,0.4315,0.3517
1778942959.8195,872,380,Center,0.4543,0.352
1778942959.8653,905,368,Center,0.4717,0.3411
1778942960.0295,920,365,Center,0.4797,0.3383
1778942960.068,939,366,Center,0.4892,0.3389
1778942960.2122,980,358,Center,0.5108,0.332
1778942960.2488,1015,373,Center,0.529,0.3454
1778942960.507,1035,394,Center,0.5394,0.3654
1778942960.8501,1080,433,Center,0.5629,0.4011
1778942960.8905,1097,472,Center,0.5715,0.4378
1778942961.0414,1137,517,Center,0.5922,0.4795
1778942961.0827,1149,521,Center,0.5988,0.4829
1778942961.2365,1174,537,Right,0.6117,0.4979
1778942961.2732,1129,532,Center,0.5881,0.4935
1778942961.4113,1097,503,Center,0.5719,0.466
1778942961.4489,1071,471,Center,0.5579,0.4363
1778942961.5991,1037,494,Center,0.5404,0.4582
1778942961.6372,1007,492,Center,0.5249,0.4556
1778942961.7991,1027,470,Center,0.535,0.4357
1778942961.8375,1030,488,Center,0.5365,0.4525
1778942961.9938,985,510,Center,0.5134,0.4727
1778942962.379,991,476,Center,0.5163,0.4412
1778942962.4138,968,459,Center,0.5046,0.4253
1778942962.5439,943,483,Center,0.4912,0.4476
1778942962.5845,894,460,Center,0.4659,0.4268
1778942962.7181,876,479,Center,0.4564,0.4437
1778942962.7543,844,477,Center,0.4399,0.4419
1778942962.8979,808,512,Center,0.421,0.4741
1778942962.9387,776,493,Center,0.4042,0.457
1778942963.1024,801,530,Center,0.4175,0.4909
1778942963.2951,827,478,Center,0.431,0.443
1778942963.4739,813,396,Center,0.4236,0.3672
1778942963.6442,791,320,Center,0.4122,0.2966
1778942963.6831,795,353,Center,0.4141,0.3271
1778942963.8219,791,338,Center,0.412,0.3137
1778942963.8584,758,391,Left,0.3953,0.3623
1778942963.9889,749,522,Left,0.3906,0.4842
1778942964.0264,775,570,Center,0.4037,0.5282
1778942964.17,773,553,Center,0.4029,0.5126
1778942964.2045,778,537,Center,0.4053,0.498
1778942964.3519,789,518,Center,0.4113,0.4797
1778942964.3874,790,497,Center,0.4117,0.4606
1778942964.5187,804,497,Center,0.4192,0.4611
1778942964.5564,817,505,Center,0.426,0.4681
1778942964.6861,811,501,Center,0.4228,0.4641
1778942964.7229,810,507,Center,0.4219,0.4698
1778942964.8545,827,506,Center,0.4311,0.4688
1778942964.8941,813,511,Center,0.4237,0.4736
1778942965.0335,804,495,Center,0.419,0.4592
1778942965.067,800,545,Center,0.4171,0.505
1778942965.2053,806,539,Center,0.4202,0.4992
1778942965.2432,799,519,Center,0.4166,0.4807
1778942965.3762,813,529,Center,0.4237,0.4902
1778942965.4119,832,530,Center,0.4335,0.4915
1778942965.5491,845,522,Center,0.4406,0.4838
1778942965.5871,870,538,Center,0.4534,0.4985
1778942965.7261,884,560,Center,0.4608,0.5191
1778942965.7649,899,564,Center,0.4684,0.5229
1778942965.8987,895,571,Center,0.4663,0.529
1778942965.9344,905,552,Center,0.4718,0.5113
1778942966.0729,869,548,Center,0.4529,0.5083
1778942966.112,855,542,Center,0.4456,0.5019
1778942966.2462,832,540,Center,0.4336,0.5001
1778942966.2884,806,549,Center,0.4203,0.5085
1778942966.4299,777,545,Center,0.4049,0.5047
1778942966.4664,790,560,Center,0.4117,0.5186
1778942966.6102,788,589,Center,0.4106,0.5455
1778942966.6473,828,592,Center,0.4315,0.5489
1778942966.7885,872,594,Center,0.4545,0.5507
1778942966.8328,940,616,Center,0.49,0.5706
1778942966.9721,920,563,Center,0.4793,0.5221
1778942967.0261,922,514,Center,0.4803,0.4764
1778942967.2002,884,525,Center,0.4605,0.4865
1778942967.2302,862,510,Center,0.4492,0.4723
1778942967.3624,810,505,Center,0.4222,0.4679
1778942967.3911,856,520,Center,0.4462,0.4818
1778942967.5268,862,533,Center,0.4494,0.4944
1778942967.5592,882,496,Center,0.4595,0.4594
1778942967.6957,868,523,Center,0.4523,0.4851
1778942967.7254,868,531,Center,0.4526,0.4918
1778942967.881,845,530,Center,0.4403,0.4914
1778942967.9102,839,535,Center,0.4374,0.4954
1778942968.0411,822,570,Center,0.4285,0.5286
1778942968.0754,821,557,Center,0.4277,0.5162
1778942968.2091,822,507,Center,0.4286,0.4701
1778942968.2421,831,512,Center,0.4329,0.4749
1778942968.3676,835,513,Center,0.4349,0.4757
1778942968.4036,837,468,Center,0.4362,0.4338
1778942968.5448,873,429,Center,0.4548,0.398
1778942968.5763,868,432,Center,0.4522,0.4009
1778942968.7116,863,396,Center,0.4499,0.3668
1778942968.7439,849,369,Center,0.4422,0.3424
1778942968.8793,848,365,Center,0.4418,0.3385
1778942968.9089,809,354,Center,0.4214,0.3282
1778942969.0312,795,339,Center,0.4143,0.3142
1778942969.0792,789,373,Center,0.4112,0.346
1778942969.2095,820,366,Center,0.4275,0.3392
1778942969.2386,836,343,Center,0.4358,0.3177
1778942969.3789,850,359,Center,0.4428,0.3331
1778942969.4075,877,348,Center,0.4573,0.323
1778942969.5521,882,307,Center,0.4595,0.2845
1778942969.5879,863,319,Center,0.4497,0.2958
1778942969.717,840,352,Center,0.4377,0.3261
1778942969.7483,851,353,Center,0.4433,0.327
1778942969.8947,848,384,Center,0.442,0.3564
1778942969.9297,840,414,Center,0.4379,0.3837
1778942970.0529,849,410,Center,0.4424,0.3803
1778942970.0828,860,398,Center,0.4481,0.3694
1778942970.215,865,385,Center,0.4509,0.3572
1778942970.2463,864,371,Center,0.4502,0.3437
1778942970.3775,876,356,Center,0.4564,0.33
1778942970.4107,877,343,Center,0.4571,0.3181
1778942970.5613,877,335,Center,0.4569,0.3103
1778942970.5985,879,325,Center,0.4581,0.3015
1778942970.7317,883,316,Center,0.4601,0.2934
1778942970.7623,880,309,Center,0.4586,0.2867
1778942970.9145,882,303,Center,0.4598,0.2812
1778942970.9443,860,301,Center,0.448,0.2794
1778942971.0828,826,303,Center,0.4304,0.2809
1778942971.1141,788,302,Center,0.4107,0.2801
1778942971.2536,761,299,Left,0.3969,0.2774
1778942971.2835,739,297,Left,0.3853,0.2751
1778942971.4126,746,316,Left,0.3888,0.293
1778942971.4421,750,317,Left,0.3909,0.2935
1778942971.5772,768,316,Center,0.4005,0.293
1778942971.6079,792,351,Center,0.4129,0.3251
1778942971.7448,818,385,Center,0.4261,0.357
1778942971.7793,832,361,Center,0.4335,0.3351
1778942971.9302,858,357,Center,0.447,0.3307
1778942971.9596,872,357,Center,0.4545,0.3313
1778942972.0865,878,323,Center,0.4573,0.2999
1778942972.1215,867,291,Center,0.4519,0.2696
1778942972.2541,866,328,Center,0.4515,0.304
1778942972.2897,856,364,Center,0.4462,0.3378
1778942972.4949,856,400,Center,0.446,0.3712
1778942972.5218,841,363,Center,0.4385,0.3364
1778942972.6675,838,376,Center,0.4366,0.3485
1778942972.6996,836,364,Center,0.4357,0.3373
1778942972.8333,831,325,Center,0.4329,0.3017
1778942972.8729,805,305,Center,0.4196,0.2833
1778942972.9987,796,365,Center,0.415,0.3389
1778942973.0303,796,380,Center,0.4147,0.3522
1778942973.1784,800,354,Center,0.4171,0.3286
1778942973.2121,798,354,Center,0.416,0.3281
1778942973.3462,815,370,Center,0.4246,0.3432
1778942973.3806,831,379,Center,0.4329,0.3516
1778942973.524,838,383,Center,0.4365,0.3549
1778942973.5538,825,413,Center,0.4298,0.383
1778942973.6917,817,446,Center,0.426,0.4138
1778942973.7227,809,445,Center,0.4217,0.4122
1778942973.8648,798,444,Center,0.4157,0.4113
1778942973.8959,787,443,Center,0.4101,0.4106
1778942974.0252,790,445,Center,0.4115,0.4126
1778942974.0543,796,446,Center,0.4148,0.4138
1778942974.1934,801,447,Center,0.4175,0.4145
1778942974.2228,811,422,Center,0.4225,0.391
1778942974.3564,824,398,Center,0.4294,0.3688
1778942974.3865,841,374,Center,0.4383,0.3465
1778942974.5228,856,349,Center,0.4459,0.3238
1778942974.5554,869,357,Center,0.4527,0.3313
1778942974.6878,932,361,Center,0.4854,0.335
1778942974.7206,1061,410,Center,0.5527,0.3798
1778942974.8524,1197,458,Right,0.6237,0.4244
1778942974.8832,1241,443,Right,0.6468,0.4111
1778942975.0094,1311,437,Right,0.6829,0.405
1778942975.0473,1315,457,Right,0.6852,0.424
1778942975.1869,1294,427,Right,0.6741,0.3956
1778942975.2195,1257,431,Right,0.6549,0.3991
1778942975.3564,1419,502,Right,0.7393,0.465
1778942975.3888,1558,561,Right,0.8116,0.5198
1778942975.5238,1707,606,Right,0.8894,0.5618
1778942975.5526,1811,681,Right,0.9437,0.6313
1778942975.6986,1920,726,Right,1.0,0.6731
1778942975.7407,1920,820,Right,1.0,0.7602
1778942975.908,1601,886,Right,0.8341,0.8208
1778942983.0227,1291,797,Right,0.6725,0.7381
1778942983.1777,1112,700,Center,0.5794,0.6487
1778942983.2141,1059,636,Center,0.552,0.5893
1778942983.348,955,505,Center,0.4976,0.4683
1778942983.3853,1145,352,Center,0.5968,0.3262
1778942983.5559,1308,386,Right,0.6813,0.3582
1778942983.6126,1328,430,Right,0.692,0.3986
1778942983.7378,1241,438,Right,0.6466,0.4062
1778942983.7634,1194,438,Right,0.6219,0.4063
1778942983.8944,1190,491,Right,0.6201,0.4549
1778942983.938,1195,511,Right,0.6229,0.4738
1778942984.0974,1284,528,Right,0.6689,0.4893
1778942984.2293,1309,514,Right,0.6819,0.4768
1778942984.2648,1342,552,Right,0.6995,0.5113
1778942984.6124,1381,526,Right,0.7196,0.4873
1778942984.7535,1462,515,Right,0.7616,0.4776
1778942984.7851,1450,431,Right,0.7555,0.3999
1778942984.9254,1488,378,Right,0.7753,0.3502
1778942984.956,1521,317,Right,0.7924,0.2944
1778942985.0825,1519,312,Right,0.7916,0.2891
1778942985.1105,1442,312,Right,0.7511,0.2897
1778942985.251,1402,347,Right,0.7305,0.3218
1778942985.4156,1358,402,Right,0.7074,0.373
1778942985.4471,1443,410,Right,0.752,0.3798
1778942985.7645,1351,430,Right,0.704,0.3988
1778942985.9251,1267,445,Right,0.6603,0.4122
1778942985.9554,1145,455,Center,0.5966,0.4217
1778942986.1119,1040,456,Center,0.5418,0.4225
1778942986.1431,828,456,Center,0.4313,0.4226
1778942986.2667,808,416,Center,0.4211,0.3856
1778942986.2992,856,413,Center,0.4458,0.3833
1778942986.4514,918,417,Center,0.4786,0.3868
1778942986.4811,964,393,Center,0.5025,0.3644
1778942986.6164,994,423,Center,0.5179,0.3922
1778942986.6467,1017,442,Center,0.5301,0.4099
1778942986.7726,1009,421,Center,0.5258,0.3899
1778942986.8053,991,423,Center,0.5162,0.3922
1778942986.9466,956,439,Center,0.4984,0.4068
1778942986.9816,935,418,Center,0.487,0.3876
1778942987.1171,902,413,Center,0.4702,0.383
1778942987.1474,880,409,Center,0.4584,0.3794
1778942987.2843,872,398,Center,0.4543,0.3691
1778942987.3187,872,392,Center,0.4546,0.3638
