timestamp,screen_x,screen_y,direction,h_ratio,v_ratio
1779102421.4067,876,303,Center,0.4563,0.281
1779102421.6581,898,359,Center,0.4678,0.3331
1779102449.8687,898,364,Center,0.4681,0.3374
1779102450.1017,922,380,Center,0.4806,0.3519
1779102450.1833,926,389,Center,0.4827,0.3603
1779102450.4228,920,423,Center,0.4792,0.392
1779102450.6564,906,424,Center,0.4722,0.393
1779102450.9081,901,433,Center,0.4693,0.4011
1779102451.1562,870,436,Center,0.4536,0.4041
1779102451.4093,835,451,Center,0.4352,0.4177
1779102451.6669,815,419,Center,0.4245,0.3884
1779102451.9102,802,418,Center,0.4179,0.3872
1779102452.1783,790,421,Center,0.4116,0.3899
1779102452.4213,785,417,Center,0.4092,0.387
1779102452.6617,783,400,Center,0.4082,0.3711
1779102452.8991,795,423,Center,0.4143,0.3923
1779102452.9107,797,426,Center,0.4153,0.3953
1779102453.1676,836,425,Center,0.4355,0.3938
1779102453.4322,878,440,Center,0.4578,0.4081
1779102453.4453,934,459,Center,0.4868,0.4252
1779102453.4778,977,461,Center,0.5091,0.4273
1779102453.8105,990,457,Center,0.516,0.4236
1779102453.8205,962,455,Center,0.5015,0.4214
1779102453.8511,924,440,Center,0.4814,0.4077
1779102453.8846,902,427,Center,0.4703,0.3958
1779102453.9198,898,417,Center,0.468,0.3868
1779102453.9529,899,444,Center,0.4686,0.4119
1779102453.9853,921,468,Center,0.4797,0.4334
1779102454.0198,943,476,Center,0.4913,0.4413
1779102454.0523,956,476,Center,0.4983,0.4407
1779102454.0863,920,487,Center,0.4796,0.4513
1779102454.1266,914,468,Center,0.4766,0.434
1779102454.1562,896,448,Center,0.4669,0.415
1779102454.4637,885,437,Center,0.461,0.4047
1779102454.7158,861,452,Center,0.4486,0.4186
1779102454.7268,874,464,Center,0.4555,0.4301
1779102455.0507,880,479,Center,0.4587,0.4441
1779102455.0612,879,500,Center,0.4583,0.4634
1779102455.0712,875,522,Center,0.4558,0.4842
1779102455.1078,861,491,Center,0.4485,0.4551
1779102455.1403,846,460,Center,0.4411,0.426
1779102455.1769,822,457,Center,0.4285,0.4237
1779102455.2105,805,452,Center,0.4194,0.4187
1779102455.245,793,441,Center,0.4131,0.4089
1779102455.278,801,465,Center,0.4173,0.4307
1779102455.3168,811,488,Center,0.4228,0.4525
1779102455.3529,818,479,Center,0.4261,0.4444
1779102455.7191,823,473,Center,0.429,0.4386
1779102455.9842,824,480,Center,0.4294,0.4446
1779102456.278,822,489,Center,0.4284,0.4534
1779102456.2903,818,499,Center,0.4261,0.4623
